DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2018,20190382,35717,32422,"NEPTUNE LNG, LLC",1990 POST OAK BLVD #1900,HOUSTON,TX,77056,Natural Gas,,"MASSACHUSETTS, OCS-Atlantic",0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,0,13.2,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190100,35406,32423,MINNESOTA POWER,1210 NW 3RD STREET,COHASSET,MN,55721,Natural Gas,,MINNESOTA,0,0,0,,,,,,,,,,,,,,No,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1.24,INITIAL,2/26/2019,2/26/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197721,35238,32426,"UNIVERSITY PARK ENERGY, LLC",2635 DRALLE ROAD,UNIVERSITY PARK,IL,60466,Natural Gas,,ILLINOIS,0,0.14,0.14,2414,,,,,,,,,,,,,No,0,0.35,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.35,INITIAL,2/6/2019,2/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190701,36471,32427,DEWBRE PETROLEUM CORP,"802 N. CARANCAHUA, STE. 1800",CORPUS CHRISTI,TX,78401,Natural Gas,,TEXAS,0,0,0,51.53,,,,,,,,,,,,,No,0,6.42,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,0,6.42,0,1.68,0,0,0,0,0,0,0,1.68,0,5.9,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,7.58,0,0,0,0,0,0,0,7.58,0,14,0,0,0,0,0,0,0,14,SUPPLEMENTAL,3/13/2019,3/26/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190464,35802,32429,US AMINES,14086 HWY 43 N,AXIS,AL,36505,Hydrogen Gas,,ALABAMA,0,2.29,2.29,,,,620.79,,,,,,,,,,No,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20.07,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190044,35347,32431,CITY OF CALHOUN,226 S WALL ST,CALHOUN,GA,30701,Natural Gas,,GEORGIA,0,0,0,,,,,,,,,,,,,,No,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,INITIAL,2/21/2019,2/21/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190010,35306,32433,AMERESCO MCCARTY ENERGY LLC,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Landfill Gas,,TEXAS,0,4,4,,,,,968.77,,,,,,,,,No,0,0,0,0,0,0,5.64,0,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,0,5.64,INITIAL,2/18/2019,2/18/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190033,38032,32434,AMERESCO EVANSVILLE LLC,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Landfill Gas,,INDIANA,0,5.1,5.1,,,,,449.51,,,,,,,,,No,0,0,0,0,0,0,5.1,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,5.1,SUPPLEMENTAL,2/21/2019,3/30/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190032,35334,32435,AMERESCO JEFFERSON CITY LLC,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Landfill Gas,,MISSOURI,0,0,0,,,,,464.74,,,,,,,,,No,0,0,0,0,0,0,3.11,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,3.11,INITIAL,2/21/2019,2/21/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190652,35999,32436,MIDCONTINENT EXPRESS PIPELINE LLC,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,"ALABAMA, LOUISIANA, MISSISSIPPI, OKLAHOMA, TEXAS",,0,11.35,11.35,490409,,,,,,,,,,,,,No,0,512.63,0,0,0,0,0,0,0,512.63,0,0,0,0,0,0,0,0,0,0,0,512.63,0,0,0,0,0,0,0,512.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.63,0,0,0,0,0,0,0,512.63,INITIAL,3/13/2019,3/13/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190659,36630,32437,KINDER MORGAN LOUISIANA PIPELINE LLC,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,LOUISIANA,,0,7.53,7.53,25507,,,,,,,,,,,,,No,0,137.41,0,0,0,0,0,0,0,137.41,0,0,0,0,0,0,0,0,0,0,0,137.41,0,0,0,0,0,0,0,137.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.41,0,0,0,0,0,0,0,137.41,SUPPLEMENTAL,3/13/2019,11/15/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190828,36181,32446,MINNESOTA INTRASTATE PIPELINE COMPANY,1111 LOUISANA ST.,HOUSTON,TX,77002,Natural Gas,,MINNESOTA,0,10.08,10.08,9257225,,,,,,,,,,,,,No,0,31.39,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,31.39,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190537,35880,32448,TRES PALACIOS GAS STORAGE LLC,811 MAIN STREET SUITE 3400,HOUSTON,TX,77002,Natural Gas,TEXAS,,0,0,0,99125,0,0,0,0,0,,,,,,,,No,0,102.345,0,0,0,0,0,0,0,102.345,0,0,0,0,0,0,0,0,0,0,0,102.345,0,0,0,0,0,0,0,102.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.345,0,0,0,0,0,0,0,102.345,INITIAL,3/12/2019,3/12/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190420,35756,32451,SABINE OIL & GAS LLC,"1415 LOUISIANA, SUITE 1600",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,11.1,0,11.1,0,0,0,0,0,0,0,11.1,INITIAL,3/8/2019,3/8/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197745,35262,32452,LEAF RIVER ENERGY CENTER LLC,2500 CITY WEST BLVD SUITE 1050,HOUSTON,TX,77042,Natural Gas,MISSISSIPPI,,0,0,0,68347,,,,,,,,,,,,,No,0,78.92,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,78.92,INITIAL,2/11/2019,2/11/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190786,36137,32453,BHP BILLITON PETROLEUM (EAGLE FORD GATHERING) LLC,1500 POST OAK BLVD,HOUSTON,TX,77056,Natural Gas,,TEXAS,0,0.167,0.167,10,,,,,,,,,,,,,No,0,8.73,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,8.73,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197741,35258,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC",919 MILAM ST. SUITE 2300,HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,0,0,,,,,,,,,,,,,,No,0,2.18,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,2.18,INITIAL,2/9/2019,2/9/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190244,35559,32456,"SUFFOLK TRANSMISSION PARTNERS, LP","ONE GROVE STREET, SUITE 301",NEW BRITAIN,CT,06053,Landfill Gas,,VIRGINIA,0,0,0,,,,,,,,,,,,,,No,0,0.001,0,0,0,0,2.199,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,2.199,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,2.199,0,0,2.2,INITIAL,3/5/2019,3/5/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197678,35195,32457,JDP RENEWABLES,PO BOX 61447,MIDLAND,TX,79711,Natural Gas,,LOUISIANA,0,0,0,396223,,,,,,,,,,,,,No,0,2.3,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.3,INITIAL,1/29/2019,1/29/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197713,35230,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,1265 BAMBERGER ROAD,PAYSON,UT,84651,Natural Gas,,UTAH,0,1.02,1.02,,,,,,,,,,,,,,No,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,INITIAL,2/5/2019,2/5/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20191021,36385,32459,"HOOKS GAS PIPELINE, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,0,1.02,1.02,468.39,,,,,,,,,,,,,No,0,11.8,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,11.8,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190975,36336,32460,"1486 GAS PIPELINE, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,0,0,0,20.302,0,0,0,0,0,,,,,,,,No,0,0,0,0,0,0,5.07,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,5.07,INITIAL,3/15/2019,3/15/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190161,35470,32461,FAYETTEVILLE GATHERING COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY,SPRING,TX,77389,Natural Gas,,ARKANSAS,0,0,0,4395.895,,,,,,,,,,,,,No,0,20.2,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,20.2,INITIAL,3/1/2019,3/1/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190077,35382,32462,PENINSULA PIPELINE COMPANY,331 WEST CENTRAL AVE SUITE 200,WINTER HAVEN,FL,33880,Natural Gas,,FLORIDA,0,4.9,4.9,,,,,,,,,,,,,,Yes,0,37.6,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,37.6,INITIAL,2/25/2019,2/25/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197720,35237,32464,LSP UNIVERSITY PARK LLC,787 INDUSTRIAL DRIVE,UNIVERSITY PARK,IL,60484,Natural Gas,,ILLINOIS,0,0,0,6183,,,,,,,,,,,,,No,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,INITIAL,2/6/2019,2/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190275,35594,32466,HOMELAND ENERGY SOLUTIONS LLC,2779 IOWA HWY 24,LAWLER,IA,52154,Natural Gas,,IOWA,0,0,0,4432.9,,,,,,,,,,,,,No,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,8.52,INITIAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190848,36201,32467,"ETC TIGER PIPELINE, LLC",1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,"LOUISIANA, TEXAS",,0,1.54,1.54,548864.307,,,,,,,,,,,,,No,0,197.53,0,0,0,0,0,0,0,197.53,0,0,0,0,0,0,0,0,0,0,0,197.53,0,0,0,0,0,0,0,197.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.53,0,0,0,0,0,0,0,197.53,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190849,36202,32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, MISSISSIPPI",,0,3.46,3.46,355460.652,,,,,,,,,,,,,No,0,185.04,0,0,0,0,0,0,0,185.04,0,0,0,0,0,0,0,0,0,0,0,185.04,0,0,0,0,0,0,0,185.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.04,0,0,0,0,0,0,0,185.04,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190335,35669,32477,"HAWK GATHERING CO, LTD",222 E. TYLER,LONGVIEW,TX,75601,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,1.07,INITIAL,3/7/2019,3/7/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190293,35614,32478,TARGA PIPELINE MID-CONTINENT WEST OK LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,OKLAHOMA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,0,0,0,0,0,12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,0,0,0,0,0,12.16,0,12.16,0,0,0,0,0,0,0,12.16,SUPPLEMENTAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190504,35842,32482,MARSHFIELD UTILITIES,2000 S CENTRAL AVENUE PO BOX 670,MARSHFIELD,WI,54449-0670,Natural Gas,,WISCONSIN,0,0,0,16.952,,,,,,,,,,,,,No,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190291,35611,32484,"TESUQUE PIPELINE, LLC","811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,2.15,0,2.15,0,0,0,0,0,0,0,2.15,INITIAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190289,35609,32485,PECOS PIPELINE LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,3408279,,,,,,,,,,,,,No,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,0,19.52,0,0,0,0,0,0,0,19.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52,0,0,0,0,0,0,0,19.52,0,20.26,0,0,0,0,0,0,0,20.26,INITIAL,3/6/2019,3/6/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190836,36189,32487,TRANSCANADA NORTHERN BORDER INC,700 LOUISIANA ST,Houston,TX,77002,Natural Gas,"MONTANA, NORTH DAKOTA, WYOMING",,0,0,0,0,0,0,0,0,0,,,,,,,,No,0,301.964,0,0,0,0,0,0,0,301.964,0,0,0,0,0,0,0,0,0,0,0,301.964,0,0,0,0,0,0,0,301.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.964,0,0,0,0,0,0,0,301.964,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190817,36170,32489,"ANCHOR POINT ENERGY, LLC",188 WEST NORTHERN LIGHTS BLVD SUITE 510,ANCHORAGE,AK,99503,Natural Gas,,ALASKA,0,0,0,1665.125,,,,,,,,,,,,,No,0,2.15,0,0,0,0,12.6,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,12.6,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,12.6,0,0,14.75,INITIAL,3/14/2019,3/14/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190253,35572,32492,"GENESIS CRUDE OIL, L.P.","919 MILAM, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,0,0,16.89,0,0,0,0,0,,,,,,,,No,0,3.23,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.23,INITIAL,3/5/2019,3/5/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20190484,35822,32494,PADUCAH POWER SYSTEM,1500 BROADWAY,PADUCAH,KY,42001,Natural Gas,,KENTUCKY,0,1.1,1.1,496.05,,,,,,,,,,,,,No,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,INITIAL,3/11/2019,3/11/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197646,35162,32499,"PGPIPELINE, LLC.",250 TECHNOLOGY DRIVE,CLEARFIELD,PA,16830,Natural Gas,PENNSYLVANIA,,0,0.06,0.06,3065.76,,,,,,,,,,,,,No,0,7.9,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,7.9,INITIAL,1/18/2019,1/18/2019,7100.2-1 (Rev. 10-2014)
3/1/2022,2018,20197638,35153,32504,"MISSISSIPPI HUB, LLC",2925 BRIARPARK DR STE 850,HOUSTON,TX,77042,Natural Gas,MISSISSIPPI,,0,0,0,63021375,,,,,,,,,,,,,No,0,39.474,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,39.474,INITIAL,1/17/2019,1/17/2019,7100.2-1 (Rev. 10-2014)
