DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2019,20200752,37439,32437,KINDER MORGAN LOUISIANA PIPELINE LLC,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,LOUISIANA,,0,8.23,8.23,241344,,,,,,,,,,,,,No,0,137.71,0,0,0,0,0,0,0,137.71,0,0,0,0,0,0,0,0,0,0,0,137.71,0,0,0,0,0,0,0,137.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.71,0,0,0,0,0,0,0,137.71,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200742,37428,32446,MINNESOTA INTRASTATE PIPELINE COMPANY,1111 LOUISANA ST.,HOUSTON,TX,77002,Natural Gas,,MINNESOTA,0,10.3,10.3,10039979,,,,,,,,,,,,,No,0,31.39,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,31.39,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200601,37281,32448,TRES PALACIOS GAS STORAGE LLC,811 MAIN STREET SUITE 3400,HOUSTON,TX,77002,Natural Gas,TEXAS,,0,0,0,80748,0,0,0,0,0,,,,,,,,No,0,102.456,0,0,0,0,0,0,0,102.456,0,0,0,0,0,0,0,0,0,0,0,102.456,0,0,0,0,0,0,0,102.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.456,0,0,0,0,0,0,0,102.456,INITIAL,3/9/2020,3/9/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200793,37483,32451,SABINE OIL & GAS LLC,"1415 LOUISIANA, SUITE 1600",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.01,0,0,0,0,0,0,0,41.01,0,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,42.11,0,0,0,0,0,0,0,42.11,0,42.11,0,0,0,0,0,0,0,42.11,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200243,36907,32452,LEAF RIVER ENERGY CENTER LLC,2500 CITY WEST BLVD SUITE 1050,HOUSTON,TX,77042,Natural Gas,MISSISSIPPI,,0,0,0,67756,,,,,,,,,,,,,No,0,78.92,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.92,0,0,0,0,0,0,0,78.92,INITIAL,2/20/2020,2/20/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200715,37400,32453,BPX (EAGLE FORD) GATHERING LLC,1700 PLATTE STREET,DENVER,CO,80202,Natural Gas,,TEXAS,0,0.167,0.167,0,,,,,,,,,,,,,No,0,8.73,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,8.73,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200089,36743,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC",919 MILAM ST. SUITE 2300,HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,0,0,,,,,,,,,,,,,,No,0,2.18,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,2.18,INITIAL,1/28/2020,1/28/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201212,37917,32456,"SUFFOLK TRANSMISSION PARTNERS, LP","ONE GROVE STREET, SUITE 301",NEW BRITAIN,CT,06053,Landfill Gas,,VIRGINIA,0,0,0,,,,,2.2,,,,,,,,,No,0,0,0,0,0,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.2,INITIAL,3/14/2020,3/14/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200049,36702,32457,JDP RENEWABLES,PO BOX 61447,MIDLAND,TX,79711,Natural Gas,,LOUISIANA,0,0,0,413677,,,,,,,,,,,,,No,0,2.3,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,2.3,INITIAL,1/20/2020,1/20/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201318,38216,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,1265 BAMBERGER ROAD,PAYSON,UT,84651,Natural Gas,,UTAH,0,1.07,1.07,5,,,,,,,,,,,,,No,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,SUPPLEMENTAL,3/31/2020,12/21/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201136,37839,32459,"HOOKS GAS PIPELINE, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,0,1.02,1.02,683.824,,,,,,,,,,,,,No,0,15.34,0,0,0,0,0,0,0,15.34,0,0,0,0,0,0,0,0,0,0,0,15.34,0,0,0,0,0,0,0,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,0,0,0,0,0,0,0,15.34,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201119,37821,32460,"1486 GAS PIPELINE, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,0,0,0,22.652,,,,,,,,,,,,,No,0,0.11,0,0,0,0,4.96,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,4.96,0,0,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,4.96,0,0,5.07,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200485,37160,32461,FAYETTEVILLE GATHERING COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY,SPRING,TX,77389,Natural Gas,,ARKANSAS,0,0,0,2390.056,,,,,,,,,,,,,No,0,20.2,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,20.2,INITIAL,3/5/2020,3/5/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200399,37071,32462,PENINSULA PIPELINE COMPANY,208 WILDLIGHT AVE,YULEE,FL,32097,Natural Gas,,FLORIDA,0,4.9,4.9,,,,,,,,,,,,,,Yes,0,37.6,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,0,0,0,0,0,0,0,37.6,INITIAL,3/3/2020,3/3/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200010,36679,32464,LSP UNIVERSITY PARK LLC,787 INDUSTRIAL DRIVE,UNIVERSITY PARK,IL,60484,Natural Gas,,ILLINOIS,0,0,0,5140.889,,,,,,,,,,,,,No,0,0.78,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.78,SUPPLEMENTAL,1/4/2020,1/12/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200347,37017,32466,HOMELAND ENERGY SOLUTIONS LLC,2779 IOWA HWY 24,LAWLER,IA,52154,Natural Gas,,IOWA,0,0,0,5050,,,,,,,,,,,,,No,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,8.52,INITIAL,2/28/2020,2/28/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200944,37642,32467,"ETC TIGER PIPELINE, LLC",1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,"LOUISIANA, TEXAS",,0,1.54,1.54,718622.741,,,,,,,,,,,,,No,0,197.44,0,0,0,0,0,0,0,197.44,0,0,0,0,0,0,0,0,0,0,0,197.44,0,0,0,0,0,0,0,197.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.44,0,0,0,0,0,0,0,197.44,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200948,37646,32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,"ARKANSAS, MISSISSIPPI",,0,3.54,3.54,309657.303,,,,,,,,,,,,,No,0,185.01,0,0,0,0,0,0,0,185.01,0,0,0,0,0,0,0,0,0,0,0,185.01,0,0,0,0,0,0,0,185.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.01,0,0,0,0,0,0,0,185.01,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200342,37012,32477,"HAWK GATHERING CO, LTD",222 E. TYLER,LONGVIEW,TX,75601,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,1.07,INITIAL,2/28/2020,2/28/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200496,37171,32478,TARGA PIPELINE MID-CONTINENT WEST OK LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,OKLAHOMA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,0,0,0,10.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,0,0,0,0,0,0,0,10.62,0,10.62,0,0,0,0,0,0,0,10.62,INITIAL,3/5/2020,3/5/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200430,37104,32482,MARSHFIELD UTILITIES,2000 S CENTRAL AVENUE PO BOX 670,MARSHFIELD,WI,54449-0670,Natural Gas,,WISCONSIN,0,0,0,10.73,,,,,,,,,,,,,No,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,1.6,INITIAL,3/4/2020,3/4/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200495,37170,32484,"TESUQUE PIPELINE, LLC","811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,2.15,0,2.15,0,0,0,0,0,0,0,2.15,INITIAL,3/5/2020,3/5/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200493,37168,32485,PECOS PIPELINE LLC,"811 LOUISIANA STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,3549778,,,,,,,,,,,,,No,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,0,19.52,0,0,0,0,0,0,0,19.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.52,0,0,0,0,0,0,0,19.52,0,20.26,0,0,0,0,0,0,0,20.26,INITIAL,3/5/2020,3/5/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200927,37624,32487,TRANSCANADA NORTHERN BORDER INC,700 LOUISIANA ST,Houston,TX,77002,Natural Gas,"MONTANA, NORTH DAKOTA, WYOMING",,0,0,0,0,,,,,,,,,,,,,No,0,301.901,0,0,0,0,0,0,0,301.901,0,0,0,0,0,0,0,0,0,0,0,301.901,0,0,0,0,0,0,0,301.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.901,0,0,0,0,0,0,0,301.901,INITIAL,3/12/2020,3/12/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200254,36919,32489,"ANCHOR POINT ENERGY, LLC",188 WEST NORTHERN LIGHTS BLVD SUITE 510,ANCHORAGE,AK,99503,Natural Gas,,ALASKA,0,0,0,1314.388,,,,,,,,,,,,,No,0,2.15,0,0,0,0,12.6,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,12.6,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,12.6,0,0,14.75,INITIAL,2/20/2020,2/20/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200705,37390,32492,"GENESIS CRUDE OIL, L.P.","919 MILAM, SUITE 2100",HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,0,0,23.174,0,0,0,0,0,,,,,,,,No,0,3.23,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,3.23,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201090,37790,32494,PADUCAH POWER SYSTEM,1500 BROADWAY,PADUCAH,KY,42001,Natural Gas,,KENTUCKY,0,1.1,1.1,463.092,,,,,,,,,,,,,No,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200028,36676,32499,"PGPIPELINE, LLC.",250 TECHNOLOGY DRIVE,CLEARFIELD,PA,16830,Natural Gas,PENNSYLVANIA,,0,0.06,0.06,2919.97,,,,,,,,,,,,,No,0,7.9,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,7.9,INITIAL,1/11/2020,1/11/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201150,37853,32504,"MISSISSIPPI HUB, LLC",10375 RICHMOND AVE SUITE 1900,HOUSTON,TX,77042,Natural Gas,MISSISSIPPI,,0,0,0,26213572,0,0,0,0,0,,,,,,,,No,0,39.474,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.474,0,0,0,0,0,0,0,39.474,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200393,37093,32505,CPR PIPELINE,1717 ST. JAMES PLACE STE. 340,HOUSTON,TX,77056,Natural Gas,,TEXAS,0,0,0,177646,,,,,,,,,,,,,No,0,10.74,0,0,0,0,0,0,0,10.74,0,0,0,0,0,0,0,0,0,0,0,10.74,0,0,0,0,0,0,0,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.74,0,0,0,0,0,0,0,10.74,SUPPLEMENTAL,3/3/2020,3/3/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201094,37794,32506,"NFG MIDSTREAM COVINGTON, LLC",6363 MAIN ST,WILLIAMSVILLE,NY,14221,Natural Gas,,PENNSYLVANIA,0,0,0,27837,,,,,,,,,,,,,No,0,7.95,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,7.95,INITIAL,3/13/2020,3/13/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20201220,37925,32509,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",388 S. MAIN SUITE 401,AKRON,OH,44311,Natural Gas,,PENNSYLVANIA,0,0,0,,,,,,,,,,,,,,No,10.5,0.1,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,10.5,0.1,0,0,0,0,0,0,0,10.6,10.2,0.1,0,0,0,0,0,0,0,10.3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12.2,0.1,0,0,0,0,0,0,0,12.3,22.7,0.2,0,0,0,0,0,0,0,22.9,INITIAL,3/15/2020,3/15/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200464,38027,32511,"BATON ROUGE RENEWABLE ENERGY, LLC",90 FORT WADE ROAD,PONTE VEDRA BEACH,FL,32081,Landfill Gas,,LOUISIANA,0,0,0,,,,,503,,,,,,,,,No,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,SUPPLEMENTAL,3/4/2020,3/30/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200576,38523,32512,"GOLDEN TRIANGLE STORAGE, INC.",10 PEACHTREE PLACE NE,ATLANTA,GA,30309,Natural Gas,TEXAS,,0,1.3,1.3,50536388,,,,,,,,,,,,,No,0,18.4,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,0,0,0,18.4,SUPPLEMENTAL,3/8/2020,2/23/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200710,37395,32513,AMEREN ILLINOIS COMPANY,10 EXECUTIVE DR.,COLLINSVILLE,IL,62234,Natural Gas,,ILLINOIS,0,71.533,71.533,,,,,,,,,,,,,,Yes,0,1236.8,0,0,0,0,0,0,0,1236.8,0,0,0,0,0,0,0,0,0,0,0,1236.8,0,0,0,0,0,0,0,1236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.8,0,0,0,0,0,0,0,1236.8,INITIAL,3/10/2020,3/10/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200242,36906,32515,CARGILL SALT,27565 COUNTY ROAD 110,FREEDOM,OK,73842,Natural Gas,,OKLAHOMA,0,0,0,45,,,,,,,,,,,,,No,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,INITIAL,2/19/2020,2/19/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200812,37504,32521,"ARAPAHO COMMUNICATIONS, LP",840-A KASTRIN ST.,EL PASO,TX,79907,Natural Gas,,ALABAMA,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,12.46,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0,0,12.46,INITIAL,3/11/2020,3/11/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200538,37218,32524,"LASALLE PIPELINE, LP",601 TRAVIS STREET SUITE 1900,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,3870285,,,,,,,,,,,,,No,0,53.297,0,0,0,0,0,0,0,53.297,0,0,0,0,0,0,0,0,0,0,0,53.297,0,0,0,0,0,0,0,53.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.297,0,0,0,0,0,0,0,53.297,INITIAL,3/6/2020,3/6/2020,7100.2-1 (Rev. 10-2014)
3/1/2022,2019,20200610,37290,32525,VINLAND ENERGY OPERATIONS,2704 OLD ROSEBUD RD SUITE 320,LEXINGTON,KY,40509,Natural Gas,,KENTUCKY,0,0,0,1658137,,,,,,,,,,,,,No,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,0,0,29,0,25.1,0,0,0,0,6,0,0,31.1,INITIAL,3/9/2020,3/9/2020,7100.2-1 (Rev. 10-2014)
