DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTF1A,PARTF1B,PARTF1C,PARTF1D,PARTF1DOTH,PARTF1E,PARTF2A,PARTF2B,PARTF2C,PARTF2C1,PARTF2C2,PARTF2C3,PARTF2C4,PARTF3A,PARTF3B,PARTF3C,PARTF3D,PARTF4A,PARTF4A1,PARTF4A2,PARTF4A3,PARTF4B,PARTF4B1,PARTF4B2,PARTF4B3,PARTF4C,PARTF4C1,PARTF4C2,PARTF4C3,PARTF4C4,PARTF5A,PARTF5AOTH,PARTF5B,PARTF5C,PARTF5C1,PARTF5C2,PARTF5C3,PARTF5C4,PARTF6A,PARTF6B,PARTF6C,PARTF6D,PARTF6E,PARTGMBA,PARTGMRC,PARTGTOTMILES
3/1/2022,2018,20190931,36515,31712,"GUARDIAN PIPELINE, LLC",Natural Gas,INTERSTATE,,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190499,35837,31719,HILAND PARTNERS HOLDINGS LLC,Natural Gas,INTRASTATE,MONTANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190281,35600,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190281,35600,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,GEORGIA,6.4,6.4,0,6.4,XYZ Mapping,19.2,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,19.2,2,2,0,0,0,0,0
3/1/2022,2018,20190281,35600,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,MINNESOTA,4.2,4.2,0,4.2,XYZ Mapping,12.6,4,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,12.6,0,,,,,,
3/1/2022,2018,20190281,35600,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,MISSISSIPPI,4.7,4.7,0,4.7,XYZ Mapping,14.1,2,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,14.1,0,,,,0,0,0
3/1/2022,2018,20190341,35675,31725,COALFIELD PIPELINE COMPANY,Natural Gas,INTRASTATE,TENNESSEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2018,20190981,37055,31726,BASIN PIPELINE LLC,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190470,35808,31728,"GULF SOUTH PIPELINE COMPANY, LP",Natural Gas,INTERSTATE,,606.3,606.3,,,,1212.6,105,94,12,2,,,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,1216.1,94,12,9,,4.4,85.6,90
3/1/2022,2018,20190974,36335,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190574,35918,31737,"GILA BEND OPERATIONS CO., LLC",Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190680,36027,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190680,36027,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197690,35207,31747,TENASKA GEORGIA PARTNERS LP,Natural Gas,INTRASTATE,GEORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197656,35368,31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,Natural Gas,INTRASTATE,MASSACHUSETTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190174,35483,31749,AECC- OSWALD GENERATING STATION,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190762,36112,31753,ASPIRE ENERGY OF OHIO LLC,Natural Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88,"Patrolling and Leak ""Survey",,,,,,,16.88,,,,,0,0,0
3/1/2022,2018,20190106,35413,31754,BLACK HILLS POWER INC,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190961,36328,31755,"NOBLE MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190503,35841,31759,ACADIA PARTNERS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20197685,35202,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190008,35304,31771,AMERESCO PALMETTO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20191090,36454,31776,CONTINUUM MIDSTREAM LLC,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190243,35558,31782,BAYSIDE POWER STATION,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,,,,,1.04,1.04,,,,,,,,,,,,,,,,,,,,1.04,,,,,0,1.04,1.04
3/1/2022,2018,20190435,35772,31784,OHIO VALLEY HUB LLC,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0
3/1/2022,2018,20190662,36009,31788,CALPINE TEXAS PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20197687,36627,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20197687,36627,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190143,38941,31805,HOLLY REFINING & MARKETING COMPANY,Hydrogen Gas,INTRASTATE,UTAH,,,4.28,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,0,4.15,4.15
3/1/2022,2018,20190405,35741,31840,UNISOURCE ENERGY SERVICES,Natural Gas,INTRASTATE,ARIZONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190198,35509,31846,"DOMINION ENERGY CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,,126.55,126.55,29.92,0,,283.02,3,3,2,1,1,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,283.73,3,2,0,0,0.84,9.16,10
3/1/2022,2018,20190674,36021,31849,OGLETHORPE POWER CORPORATION,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20191072,36436,31853,FOUNTAIN VALLEY POWER LLC,Natural Gas,INTRASTATE,COLORADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197659,35176,31855,KANSAS CITY POWER & LIGHT,Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,3.2,Survey of pipeline above ground.,0,,,,,,3.2,0,,,,0,0,0
3/1/2022,2018,20191136,36533,31872,HUBER PIPELINE CORP.,Natural Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0
3/1/2022,2018,20190201,35512,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20191052,36416,31880,"SOUTHCROSS MISSISSIPPI PIPELINE, L.P.",Natural Gas,INTRASTATE,MISSISSIPPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20191053,36417,31881,"SOUTHCROSS MISSISSIPPI INDUSTRIAL GAS SALES, L.P.",Natural Gas,INTRASTATE,MISSISSIPPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190763,36113,31888,CENTURION PIPELINE L.P.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0
3/1/2022,2018,20190034,35336,31890,WSP USA INC.,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190832,36185,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190799,36152,31894,KISSIMMEE UTILITY AUTHORITY,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
3/1/2022,2018,20190722,36071,31895,CONTINENTAL BUILDING PRODUCTS,Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190411,35747,31896,"NORSTAR PIPELINE COMPANY, INC.",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3/1/2022,2018,20190021,35320,31898,MV PIPELINE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190376,35711,31901,BAXTER HEALTHCARE CORP.,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,,0,0,0,,,,,,2,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,2,0,,,,0,0,0
3/1/2022,2018,20197707,35224,31904,"SUNRISE POWER COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190181,37997,31908,CHS OILSEED PROCESSING-NW GAS CONTRACTED,Natural Gas,INTRASTATE,MINNESOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197759,35279,31909,"AMERICAN ENERGIES PIPELINE,  LLC",Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197760,35280,31911,"AMERICAN ENERGIES GAS SERVICE,  LLC",Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190778,36129,31914,NGL SUPPLY TERMINAL COMPANY LLC,Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2018,20197772,35293,31915,"TROPICANA PRODUCTS, INC.",Natural Gas,INTRASTATE,FLORIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190992,36484,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190661,36008,31926,COPANO PIPELINES/UPPER GULF COAST LLC,Natural Gas,INTRASTATE,TEXAS,1.36,1.36,0,0,,2.72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.72,1,0,0,0,0,1.36,1.36
3/1/2022,2018,20197657,35174,31933,CALCASIEU REFINING COMPANY,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20197642,35158,31936,WORTHINGTON GENERATION,Natural Gas,INTRASTATE,INDIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190389,35724,31943,MIDCOAST GATHERING (NORTH TEXAS) L.P.,Natural Gas,INTRASTATE,TEXAS,52.9,52.9,,,,105.8,,,,,,,,,,,,0.004,0.004,,,,,,,,,,,,,,,,,,,,105.804,,,,,0,0,0
3/1/2022,2018,20190905,36261,31955,CITY OF VERNON,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20191036,36400,31978,ATMOS PIPELINE - TEXAS,Natural Gas,INTRASTATE,TEXAS,364.337,369.257,68.685,0,,802.279,195,56,1,1,0,0,0,216.482,6,0,0,246.688,123.344,123.344,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1265.449,64,1,,,1.036,15.518,16.554
3/1/2022,2018,20190046,35349,31986,"CITY OF GLENDALE, GLENDALE WATER & POWER",Landfill Gas,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0
3/1/2022,2018,20190031,35333,31987,"SCEPTER GREENEVILLE, INC",Natural Gas,INTRASTATE,TENNESSEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197630,35145,31988,GALLAGHER DRILLING INC,Natural Gas,INTRASTATE,ILLINOIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20197643,35159,31999,"SHELBY COUNTY ENERGY CENTER, LLC",Natural Gas,INTRASTATE,ILLINOIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190742,36091,32005,ENLINK LBU-GAS&LIQUIDS,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190742,36091,32005,ENLINK LBU-GAS&LIQUIDS,Natural Gas,INTRASTATE,LOUISIANA,8.67,8.67,0,0,,17.34,2,2,1,0,0,0,1,32.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,49.73,2,1,0,0,0.45,0.5,0.95
3/1/2022,2018,20190121,35429,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190121,35429,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190121,35429,32007,SUPERIOR PIPELINE COMPANY L.L.C.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190142,39185,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Hydrogen Gas,INTRASTATE,OKLAHOMA,,,,1.47,Combination Tool,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.47,0,0,0,0,0,0.91,0.91
3/1/2022,2018,20190141,38919,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Natural Gas,INTRASTATE,NEW MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190140,39184,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",Other Gas-Fuel Gas,INTRASTATE,OKLAHOMA,,,,2.97,Combination Tool,2.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2.97,0,0,0,0,0,2.37,2.37
3/1/2022,2018,20191071,36435,32023,"MONTGOMERY GAS TRANSMISSION, INC.",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190593,36543,32024,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,,,
3/1/2022,2018,20190593,36543,32024,"CENTERPOINT ENERGY INTRASTATE PIPELINES, INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,,0,0,0,0,0,0,0,0,17.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,17.01,0,0,0,0,3.59,12.54,16.13
3/1/2022,2018,20190184,35493,32026,MINNESOTA SOYBEAN PROCESSORS,Natural Gas,INTRASTATE,MINNESOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190798,36151,32034,"NGO TRANSMISSION, INC.",Natural Gas,INTRASTATE,OHIO,0,0,0,0,,0,,,,,,,,2.597,0,0,0,,,,,,,,,,,,,,,,,,,,,,2.597,0,0,,,0,0,0
3/1/2022,2018,20197711,35228,32037,"PITT LANDFILL GAS, LLC",Landfill Gas,INTRASTATE,NORTH CAROLINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190712,36061,32039,PIMALCO GAS,Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,,0,0,0,,,,,,0,,,,,,,,0,0,0,0,,,,,,0.44,"LEak survey, comprehensive inspection survey",0,,,,,,0.44,0,,,,0,0,0
3/1/2022,2018,20190324,35658,32042,FUTAMURA,Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190965,36324,32043,"NORTH COAST GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,1.07,0.57,0.5,,6,4,2,,4,,,3,1,,,,,,,,,1.07,6,4,,,0,1.07,1.07
3/1/2022,2018,20190185,35494,32046,ETHANOL 2000 LLP (NORTHWEST GAS CONTRACTED),Natural Gas,INTRASTATE,MINNESOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190290,35610,32054,SILICON VALLEY POWER,Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190780,36131,32067,"TORO ENERGY OF MARYLAND, LLC",Landfill Gas,INTRASTATE,MARYLAND,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190899,36255,32068,"WMRE OF MICHIGAN, LLC",Landfill Gas,INTRASTATE,MICHIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190901,36257,32070,"WMRE OF OHIO, LLC",Landfill Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190934,36488,32071,"WMRE OF OHIO-AMERICAN, LLC",Natural Gas,INTRASTATE,OHIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190301,35622,32072,HUDSON VALLEY GAS CORPORATION,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190818,36171,32074,SUMMIT NATURAL GAS OF MISSOURI,Natural Gas,INTRASTATE,MISSOURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190510,35848,32081,NEBRASKA PUBLIC POWER DISTRICT,Natural Gas,INTRASTATE,NEBRASKA,0,0,0,0,,0,0,0,,,,,,0,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20191112,36487,32093,EX EL PIPELINE SERVICES LLC,Natural Gas,INTRASTATE,CALIFORNIA,,,,12.1,Smart Pigg,12.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,12.1,0,0,0,0,0,0,0
3/1/2022,2018,20190012,35308,32094,AUX SABLE LIQUID PRODUCTS,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190922,36280,32099,ENERGY TRANSFER COMPANY,Natural Gas,INTRASTATE,LOUISIANA,0,4.35,0,0,,4.35,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8.7,0,0,,,,,
3/1/2022,2018,20190922,36280,32099,ENERGY TRANSFER COMPANY,Natural Gas,INTRASTATE,NEW MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190922,36280,32099,ENERGY TRANSFER COMPANY,Natural Gas,INTRASTATE,TEXAS,1063.42,1010.42,290.13,,,2363.97,1166,2026,121,0,0,110,11,39.49,0,0,0,1.3,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2404.76,2026,121,212,0,14.45,47.84,62.29
3/1/2022,2018,20190300,35621,32105,"MIRANT BOWLINE, LLC",Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190714,36063,32106,CENTURY ALUMINUM,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20197725,35242,32109,"ONEOK NGL PIPELINE, LLC",Natural Gas,INTRASTATE,KANSAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2018,20197725,35242,32109,"ONEOK NGL PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190090,35396,32110,"HERMISTON OPERATIONS COMPANY, LLC",Natural Gas,INTRASTATE,OREGON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190429,36667,32116,DICK BROWN TECHNICAL SERVICES,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,,0,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,0,0,,,,0,0,0
3/1/2022,2018,20190614,35960,32118,"ENLINK NORTH TEXAS GATHERING, LP",Natural Gas,INTRASTATE,TEXAS,4.22,0,0,0,,4.22,0,0,,,,,,0,0,,,0,0,0,0,0,0,0,0,,,,,,0,,0,,,,,,4.22,0,,,,,,
3/1/2022,2018,20191119,36496,32123,PRINCE GEORGES COUNTY GOVERNMENT,Landfill Gas,INTRASTATE,MARYLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,Sniff,2,,,,,,2.1,2,,,,0,0,0
3/1/2022,2018,20190402,35738,32124,"BARNETT GATHERING, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190009,35305,32126,"AMERESCO PINE BLUFF, LLC",Landfill Gas,INTRASTATE,GEORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022,2018,20190911,36268,32132,MISSION VALLEY PIPELINE,Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
3/1/2022,2018,20190823,36176,32134,PATRIOTS ENERGY GROUP,Natural Gas,INTRASTATE,SOUTH CAROLINA,39.6,39.6,,,,79.2,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,79.22,0,0,0,0,0,0,0
