DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20211292,39620,32359,LINCOLN ELECTRIC SYSTEM,7707 BLUFF ROAD,LINCOLN,NE,68517,Landfill Gas,,NEBRASKA,0,0,0,,,,,599.408,,,,,,,,,No,0,0,0,0,0,0,2.8,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,2.8,INITIAL,3/17/2021,3/17/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210685,38978,32359,LINCOLN ELECTRIC SYSTEM,7707 BLUFF ROAD,LINCOLN,NE,68517,Natural Gas,,NEBRASKA,0,0,0,599.408,,,,,,,,,,,,,No,0,6.29,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,6.29,INITIAL,3/9/2021,3/9/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210393,38663,32363,MID-CONTINENT MARKET CENTER,100 WEST FIFTH STREET,TULSA,OK,74103-4298,Natural Gas,,KANSAS,0,2.42,2.42,15932,,,,,,,,,,,,,No,0,195.02,0,0,0,0,0,0,0,195.02,0,0,0,0,0,0,0,0,0,0,0,195.02,0,0,0,0,0,0,0,195.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.02,0,0,0,0,0,0,0,195.02,INITIAL,3/1/2021,3/1/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210876,39181,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",ONE VALERO WAY,SAN ANTONIO,TX,78249,Hydrogen Gas,,LOUISIANA,0,0,0,,,,0,,,,,,,,,,No,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,1.63,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210874,39178,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",ONE VALERO WAY,SAN ANTONIO,TX,78249,Natural Gas,,LOUISIANA,0,0.11,0.11,5598,,,,,,,,,,,,,No,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.11,INITIAL,3/11/2021,3/11/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210356,38626,32373,"PLYMOUTH ENERGY, LLC",22234 K42  PO BOX 317,MERRILL,IA,51038,Natural Gas,,IOWA,0,0,0,357.821,,,,,,,,,,,,,No,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,7.5,INITIAL,2/26/2021,2/26/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211202,39523,32374,"MONROE GAS STORAGE COMPANY, LLC",508 MINDEN ST. SUITE A,RUSTON,LA,71270,Natural Gas,"ALABAMA, MISSISSIPPI",,0,0,0,,,,,,,,,,,,,,No,0,26.44,0,0,0,0,0,0,0,26.44,0,0,0,0,0,0,0,0,0,0,0,26.44,0,0,0,0,0,0,0,26.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.44,0,0,0,0,0,0,0,26.44,INITIAL,3/15/2021,3/15/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211116,39731,32375,"SG RESOURCES MISSISSIPPI, LLC",333 CLAY STREET SUITE 1600,HOUSTON,TX,77002,Natural Gas,"ALABAMA, MISSISSIPPI",,0,0,0,42631,,,,,,,,,,,,,No,0,59.23,0,0,0,0,0,0,0,59.23,0,0,0,0,0,0,0,0,0,0,0,59.23,0,0,0,0,0,0,0,59.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.23,0,0,0,0,0,0,0,59.23,SUPPLEMENTAL,3/15/2021,4/23/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210037,38262,32378,ALLIANCE ENERGY TRANSMISSION LLC.,P.O. BOX 585,OGDENSBURG,NY,13669,Natural Gas,,NEW YORK,0,0.12,0.12,0.5,,,,,,,,,,,,,No,0,11.2,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,11.2,INITIAL,1/13/2021,1/13/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211203,39756,32379,"COBRA PIPELINE COMPANY, LTD.",9010 TYLER BLVD. UNIT V,MENTOR,OH,44060,Natural Gas,,OHIO,0,0.91,0.91,,,,,,,,,,,,,,Yes,0,77.09,0,0,0,0,0,0,0,77.09,0,0,0,0,0,0,0,0,0,0,0,77.09,0,0,0,0,0,0,0,77.09,0,0,0,0,0,0,0,0,0,0,22.178,17.641,1.072,0,0,0,0,0,0,40.891,0,0,0,0,0,0,0,0,0,0,22.178,17.641,1.072,0,0,0,0,0,0,40.891,22.178,94.731,1.072,0,0,0,0,0,0,117.981,SUPPLEMENTAL,3/15/2021,5/24/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210342,38609,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,PENNSYLVANIA,,0,0,0,12417,,,,,,,,,,,,,No,0,9.11,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11,0,0,0,0,0,0,0,9.11,INITIAL,2/26/2021,2/26/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210370,38640,32381,GREEN PLAINS FAIRMONT LLC-NW GAS CONTRACTED,314 MAIN ST NE,MAPLETON,MN,56065,Natural Gas,,MINNESOTA,0,0,0,,,,,,,,,,,,,,Yes,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,INITIAL,2/27/2021,2/27/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211091,39410,32383,"HORIZON PRODUCTION AND OPERATING, LLC","2727 ALLEN PARKWAY, SUITE 1900",HOUSTON,TX,77019,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,3.54,0,3.54,0,0,0,0,0,0,0,3.54,INITIAL,3/14/2021,3/14/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210006,38230,32384,DALTON-WHITFIELD REGIONAL SOLID WASTE MANAGMENT AUTHORITY,P.O. BOX 1205,DALTON,GA,30722,Landfill Gas,,GEORGIA,0,0,0,,,,,142,,,,,,,,,No,0,0,0,0,0,0,1.95,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,1.95,INITIAL,1/5/2021,1/5/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210317,38583,32389,"CENTAURI TECHNOLOGIES, LP",5200 UNDERWOOD ROAD,PASADENA,TX,77507,"Other Gas-CO, H2, N2",,TEXAS,0,0,0,,,,56.89,,127.5,,,,,,,Carbon Monoxide and Nitrogen,No,0,5.55,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,5.55,INITIAL,2/25/2021,2/25/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210605,38890,32391,NRG TEXAS POWER LLC,910 LOUISIANA,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,INITIAL,3/8/2021,3/8/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211030,39343,32393,"FREEBIRD GAS STORAGE, LLC",10375 RICHMOND AVE SUITE 1900,HOUSTON,TX,77042,Natural Gas,ALABAMA,,0,0,0,5421,0,0,0,0,0,,,,,,,,No,0,7.354,0,0,0,0,0,0,0,7.354,0,0,0,0,0,0,0,0,0,0,0,7.354,0,0,0,0,0,0,0,7.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354,0,0,0,0,0,0,0,7.354,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211028,39341,32394,"CALEDONIA ENERGY PARTNERS, LLC",10375 RICHMOND AVENUE SUITE 1900,HOUSTON,TX,77042,Natural Gas,MISSISSIPPI,,0,0,0,5977,0,0,0,0,0,,,,,,,,No,0,3.48,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,3.48,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210336,38603,32395,J.R. SIMPLOT COMPANY,6360 South Federal Way,Boise,ID,83716-9617,Other Gas-Bio-Gas,,WASHINGTON,0,0,0,0,0,0,0,0,147,,,,,,,,No,0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,INITIAL,2/26/2021,2/26/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210324,38591,32396,"BOBCAT GAS STORAGE (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,LOUISIANA,,0,0,0,50238,,,,,,,,,,,,,No,0,23.93,0,0,0,0,0,0,0,23.93,0,0,0,0,0,0,0,0,0,0,0,23.93,0,0,0,0,0,0,0,23.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.93,0,0,0,0,0,0,0,23.93,INITIAL,2/26/2021,2/26/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210025,38249,32399,"SOLVAY CHEMICALS, INC.",3737 BUFFALO SPEEDWAY SUITE 800,HOUSTON,TX,77098,Hydrogen Gas,,WASHINGTON,0,0,0,,,,120,,,,,,,,,,No,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,INITIAL,1/8/2021,1/8/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210249,38495,32401,FARADAY PIPELINE COMPANY,"615 UPPER NORTH BROADWAY, SUITE 525",CORPUS CHRISTI,TX,78477,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,0,0,0,0,11.78,0,0,0,0,0,0,0,11.78,0,11.78,0,0,0,0,0,0,0,11.78,INITIAL,2/22/2021,2/22/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210353,38623,32402,LOUIS DREYFUS COMPANY,1149 U AVENUE,GRAND JUNCTION,IA,50107,Natural Gas,,IOWA,0,0,0,2907.64,,,,,,,,,,,,,No,0,8.91,0,0,0,0,0,0,0,8.91,0,0,0,0,0,0,0,0,0,0,0,8.91,0,0,0,0,0,0,0,8.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91,0,0,0,0,0,0,0,8.91,INITIAL,2/26/2021,2/26/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210263,38509,32403,TIMBERLINE ENERGY LLC,46280 DYLAN DRIVE SUITE 200,NOVI,MI,48377,Natural Gas,,"NEBRASKA, OKLAHOMA",0,2.13,2.13,1239,,,,,,,,,,,,,No,0,10.34,0,0,0,0,3.69,0,0,14.03,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,3.69,0,0,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,10.34,0,0,0,0,3.99,0,0,14.33,INITIAL,2/22/2021,2/22/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210423,38694,32404,"CEI PIPELINE, LLC","4700 GAILLARDIA PARKWAY, STE. 200",OKLAHOMA CITY,OK,73142,Natural Gas,,TEXAS,0,0,0,0,,,,,,,,,,,,,No,0,10.59,0,0,0,0,0,0,0,10.59,0,0,0,0,0,0,0,0,0,0,0,10.59,0,0,0,0,0,0,0,10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59,0,0,0,0,0,0,0,10.59,INITIAL,3/2/2021,3/2/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210148,38391,32405,"WYCKOFF GAS STORAGE COMPANY, LLC",2409 TIMMERMAN ROAD,GREENWOOD,NY,14839,Natural Gas,NEW YORK,,0,0,0,1935.38,,,,,,,,,,,,,No,0,11.549,0,0,0,0,0,0,0,11.549,0,0,0,0,0,0,0,0,0,0,0,11.549,0,0,0,0,0,0,0,11.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.549,0,0,0,0,0,0,0,11.549,INITIAL,2/9/2021,2/9/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210557,38839,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.","1515 ARAPAHOE STREET TOWER 1, SUITE 1600",DENVER,CO,80202,Natural Gas,,PENNSYLVANIA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,0,0,0,0,0,0,21.25,0,14.75,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,36,INITIAL,3/5/2021,3/5/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210565,38847,32416,"ARCADIA GAS STORAGE, LLC",508 MINDEN ST. SUITE A,RUSTON,LA,71270,Natural Gas,,LOUISIANA,0,0,0,,,,,,,,,,,,,,No,0,25.51,0,0,0,0,0,0,0,25.51,0,0,0,0,0,0,0,0,0,0,0,25.51,0,0,0,0,0,0,0,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51,0,0,0,0,0,0,0,25.51,INITIAL,3/5/2021,3/5/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210631,38916,32419,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",10868 189TH ST,COUNCIL BLUFFS,IA,51503-6925,Natural Gas,,IOWA,0,0,0,2850170,,,,,,,,,,,,,No,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.49,INITIAL,3/8/2021,3/8/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20211027,39340,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",10375 RICHMOND AVENUE SUITE 1900,HOUSTON,TX,77042,Natural Gas,,NEW MEXICO,0,0,0,6667,0,0,0,0,0,,,,,,,,No,0,6.23,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,6.23,INITIAL,3/12/2021,3/12/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210111,39783,32422,"NEPTUNE LNG, LLC",1360 POST OAK BLVD #400,HOUSTON,TX,77056,Natural Gas,OCS-Atlantic,MASSACHUSETTS,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,0,13.2,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,13.2,SUPPLEMENTAL,2/1/2021,7/29/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210125,38366,32423,MINNESOTA POWER,1210 NW 3RD STREET,COHASSET,MN,55721,Natural Gas,,MINNESOTA,0,0,0,,,,,,,,,,,,,,No,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1.24,INITIAL,2/3/2021,2/3/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210007,38231,32426,"UNIVERSITY PARK ENERGY, LLC",2635 DRALLE ROAD,UNIVERSITY PARK,IL,60466,Natural Gas,,ILLINOIS,0,0.14,0.14,4150.321,,,,,,,,,,,,,No,0,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.48,INITIAL,1/5/2021,1/5/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210079,38307,32427,DEWBRE PETROLEUM CORP,"802 N. CARANCAHUA, STE. 1800",CORPUS CHRISTI,TX,78401,Natural Gas,,TEXAS,0,0,0,53.42,,,,,,,,,,,,,No,0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,1.02,0,1.68,0,0,0,0,0,0,0,1.68,0,5.88,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,7.56,0,0,0,0,0,0,0,7.56,0,8.58,0,0,0,0,0,0,0,8.58,INITIAL,1/22/2021,1/22/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210427,38699,32429,US AMINES,14086 HWY 43 N,AXIS,AL,36505,Hydrogen Gas,,ALABAMA,0,2.29,2.29,,,,601.34,,,,,,,,,,No,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20.07,INITIAL,3/2/2021,3/2/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210071,38298,32431,CITY OF CALHOUN,226 S WALL ST,CALHOUN,GA,30701,Natural Gas,,GEORGIA,0,0,0,,,,,,,,,,,,,,Yes,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,INITIAL,1/21/2021,1/21/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210291,38557,32434,AMERESCO EVANSVILLE LLC,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Landfill Gas,,INDIANA,0,5.1,5.1,,,,,482.62,,,,,,,,,No,0,0,0,0,0,0,5.1,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,5.1,INITIAL,2/24/2021,2/24/2021,7100.2-1 (Rev. 10-2014)
3/1/2022,2020,20210293,38559,32435,AMERESCO JEFFERSON CITY LLC,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Landfill Gas,,MISSOURI,0,0,0,,,,,474.45,,,,,,,,,No,0,0,0,0,0,0,3.58,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,3.58,INITIAL,2/24/2021,2/24/2021,7100.2-1 (Rev. 10-2014)
