DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPTONCPB,PARTPTONCPC,PARTPTONCUB,PARTPTONCUC,PARTPTONCI,PARTPTONWI,PARTPTONP,PARTPTONC,PARTPTONO,PARTPTONTOTAL,PARTPTOFFCPB,PARTPTOFFCPC,PARTPTOFFCUB,PARTPTOFFCUC,PARTPTOFFCI,PARTPTOFFWI,PARTPTOFFP,PARTPTOFFC,PARTPTOFFO,PARTPTOFFTOTAL,PARTPTCPBTOTAL,PARTPTCPCTOTAL,PARTPTCUBTOTAL,PARTPTCUCTOTAL,PARTPTCITOTAL,PARTPTWICTOTAL,PARTPTPTOTAL,PARTPTCTOTAL,PARTPTOTOTAL,PARTPTTOTAL,PARTPGONTACPB,PARTPGONTACPC,PARTPGONTACUB,PARTPGONTACUC,PARTPGONTACI,PARTPGONTAWI,PARTPGONTAP,PARTPGONTAC,PARTPGONTAO,PARTPGONATOTAL,PARTPGONTBCPB,PARTPGONTBCPC,PARTPGONTBCUB,PARTPGONTBCUC,PARTPGONTBCI,PARTPGONTBWI,PARTPGONTBP,PARTPGONTBC,PARTPGONTBO,PARTPGONBTOTAL,PARTPGOFFCPB,PARTPGOFFCPC,PARTPGOFFCUB,PARTPGOFFCUC,PARTPGOFFCI,PARTPGOFFWI,PARTPGOFFP,PARTPGOFFC,PARTPGOFFO,PARTPGOFFTOTAL,PARTPGCPBTOTAL,PARTPGCPCTOTAL,PARTPGCUBTOTAL,PARTPGCUCTOTAL,PARTPGCITOTAL,PARTPGWITOTAL,PARTPGPTOTAL,PARTPGCTOTAL,PARTPGOTOTAL,PARTPGTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCITOTAL,PARTPWITOTAL,PARTPPTOTAL,PARTPCTOTAL,PARTPOTOTAL,PARTPTOTALMILES,PARTPOTHERMATERIALS,PARTPGOTHERMATERIALS
3/1/2022,2017,20186588,33765,30851,ALBEMARLE CORPORATION,Natural Gas,INTRASTATE,ARKANSAS,0,19.07,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,0,0,0,0,0,0,0,19.07,,
3/1/2022,2017,20186604,33781,30851,ALBEMARLE CORPORATION,Other Gas-Anhydrous HCl gas,INTRASTATE,TEXAS,0,0.1,2.5,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0,0,0,0,0,0,2.6,,
3/1/2022,2017,20187279,35126,30910,K O TRANSMISSION COMPANY,Natural Gas,INTERSTATE,KENTUCKY,0,52.175,0,0,0,0,0,0,0,52.175,0,0,0,0,0,0,0,0,0,0,0,52.175,0,0,0,0,0,0,0,52.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.175,0,0,0,0,0,0,0,52.175,,
3/1/2022,2017,20187002,34216,30919,PEABODY MUNICIPAL LIGHT PLANT,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0.369,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0.369,,
3/1/2022,2017,20186559,33735,30930,KNG ENERGY INC,Natural Gas,INTRASTATE,OHIO,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,,
3/1/2022,2017,20187044,34260,30940,"WILLIAMS ENERGY, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,4.74,0,4.74,0,0,0,0,0,0,0,4.74,0,4.74,0,0,0,0,0,0,0,4.74,,
3/1/2022,2017,20187044,34260,30940,"WILLIAMS ENERGY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.23,0,0,0,0,0,0,0,466.23,0,466.23,0,0,0,0,0,0,0,466.23,0,466.23,0,0,0,0,0,0,0,466.23,,
3/1/2022,2017,20187044,34260,30940,"WILLIAMS ENERGY, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,30.92,0,0,0,0,0,0,0,30.92,0,0,0,0,0,0,0,0,0,0,0,30.92,0,0,0,0,0,0,0,30.92,0,5.46,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,0,0,0,0,0,0,5.46,0,36.38,0,0,0,0,0,0,0,36.38,,
3/1/2022,2017,20186830,34026,30941,WESTLAKE PVC CORPORATION,Natural Gas,INTRASTATE,KENTUCKY,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,3.18,,
3/1/2022,2017,20187168,34397,30943,CLE INTRASTATE PIPELINE INC,Natural Gas,INTRASTATE,LOUISIANA,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,
3/1/2022,2017,20186318,33450,30944,"MONUMENT CHEMICAL KENTUCKY, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,58,NA,
3/1/2022,2017,20186693,33882,30946,AMERICAN MIDSTREAM (ALABAMA INTRASTATE) LLC,Natural Gas,INTRASTATE,ALABAMA,0,118.12,0,0,0,0,0,0,0,118.12,0,0,0,0,0,0,0,0,0,0,0,118.12,0,0,0,0,0,0,0,118.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.12,0,0,0,0,0,0,0,118.12,,
3/1/2022,2017,20187544,34829,30952,PHILLIPS UTILITY GAS CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,5.15,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,0,0,0,0,0,0,0,5.15,,
3/1/2022,2017,20187382,34620,30959,THE DOW CHEMICAL COMPANY,Hydrogen Gas,INTRASTATE,TEXAS,0,3.11,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,3.11,,
3/1/2022,2017,20187368,34604,30959,THE DOW CHEMICAL COMPANY,Other Gas-Ethylene,INTRASTATE,TEXAS,0,41.74,0,0,0,0,0,0,0,41.74,0,0,0,0,0,0,0,0,0,0,0,41.74,0,0,0,0,0,0,0,41.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.74,0,0,0,0,0,0,0,41.74,,
3/1/2022,2017,20187400,34638,30959,THE DOW CHEMICAL COMPANY,Other Gas-Fuel Gas,INTRASTATE,TEXAS,0,36.04,0,0,0,0,0,0,0,36.04,0,0,0,0,0,0,0,0,0,0,0,36.04,0,0,0,0,0,0,0,36.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.04,0,0,0,0,0,0,0,36.04,,
3/1/2022,2017,20187377,34615,30959,THE DOW CHEMICAL COMPANY,Other Gas-Off Gas,INTRASTATE,TEXAS,0,6.69,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,0,0,0,0,0,6.69,,
3/1/2022,2017,20187373,34609,30959,THE DOW CHEMICAL COMPANY,Other Gas-Residual Gas,INTRASTATE,TEXAS,0,3.59,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,3.59,,
3/1/2022,2017,20186756,33947,30963,"SALTVILLE GAS STORAGE COMPANY, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,VIRGINIA,0,31.86,0,0,0,0,0,0,0,31.86,0,0,0,0,0,0,0,0,0,0,0,31.86,0,0,0,0,0,0,0,31.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.86,0,0,0,0,0,0,0,31.86,,
3/1/2022,2017,20186555,33731,30965,BULLDOG GAS & POWER LLC,Landfill Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,2.6,,
3/1/2022,2017,20186331,33465,30981,C W RESOURCES,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.9,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.9,0,0,0,0,0,0,0,5.4,2.5,2.9,0,0,0,0,0,0,0,5.4,,
3/1/2022,2017,20186517,33686,30984,"BRYAN, CITY OF",Natural Gas,INTRASTATE,TEXAS,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,4.3,,
3/1/2022,2017,20186408,33564,30994,"HOLLAND, CITY OF - BOARD OF PUBLIC WORKS",Natural Gas,INTRASTATE,MICHIGAN,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,,
3/1/2022,2017,20186413,34944,31000,EAST KENTUCKY POWER CORPORATION,Natural Gas,INTRASTATE,KENTUCKY,0,6.73,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73,0,0,0,0,0,0,0,6.73,,
3/1/2022,2017,20186676,33859,31007,ADM CORN PROCESSING DIVISION-NW GAS CONTRACTED,Natural Gas,INTRASTATE,MINNESOTA,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,,
3/1/2022,2017,20187289,34518,31023,CITGO REFINING & CHEMICAL CO. L.P.,Hydrogen Gas,INTRASTATE,TEXAS,0,7.8,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,7.8,,
3/1/2022,2017,20187055,34271,31024,CENTRA PIPELINE MINNESOTA INC.,Natural Gas,INTERSTATE,MINNESOTA,0,65.688,0,0,0,0,0,0,0,65.688,0,0,0,0,0,0,0,0,0,0,0,65.688,0,0,0,0,0,0,0,65.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.688,0,0,0,0,0,0,0,65.688,,
3/1/2022,2017,20187589,34975,31039,LOCKPORT COGENERATION FACILITY,Natural Gas,INTRASTATE,NEW YORK,0,0.581,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0.581,,
3/1/2022,2017,20186390,33593,31044,LOWER VALLEY POWER & LIGHT INC.,Natural Gas,INTRASTATE,WYOMING,0,53,0,0,0,0,12,0,0,65,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,12,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,12,0,0,65,,
3/1/2022,2017,20187402,34640,31067,AERA ENERGY LLC,Natural Gas,INTRASTATE,CALIFORNIA,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,11.4,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,11.4,0,12.6,0,0,0,0,0,0,0,12.6,,
3/1/2022,2017,20187570,34898,31068,SEAL BEACH GAS PROCESSING VENTURE,Natural Gas,INTRASTATE,CALIFORNIA,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,3.1,0.25,3.85,0,0,0,0,0,0,0,4.1,0,
3/1/2022,2017,20186914,34118,31075,E&B NATURAL RESOURCES MANAGEMENT CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,3.27,0,0,0,0,1.09,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,1.09,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0.77,0,4.04,0,0,0,0,1.09,0,0,5.13,,
3/1/2022,2017,20186772,34890,31088,"DESTIN PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,5.5,0,5.5,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,5.5,,
3/1/2022,2017,20186772,34890,31088,"DESTIN PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,145.47,0,0,0,0,0,0,0,145.47,0,8.59,0,0,0,0,0,0,0,8.59,0,154.06,0,0,0,0,0,0,0,154.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.06,0,0,0,0,0,0,0,154.06,,
3/1/2022,2017,20186772,34890,31088,"DESTIN PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,61.7,0,0,0,0,0,0,0,61.7,0,61.7,0,0,0,0,0,0,0,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.21,0,0,0,0,0,0,0,53.21,0,53.21,0,0,0,0,0,0,0,53.21,0,114.91,0,0,0,0,0,0,0,114.91,,
3/1/2022,2017,20186388,33535,31092,"KM FEEDERS, LLC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,
3/1/2022,2017,20187232,34588,31096,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,Natural Gas,INTRASTATE,WASHINGTON,0,1.04,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,1.04,,
3/1/2022,2017,20187560,34879,31100,DANISCO CULTOR USA INC,Natural Gas,INTRASTATE,KANSAS,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,,
3/1/2022,2017,20186481,33646,31104,STEPHENS AND JOHNSON OPERATING CO.,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,1,0,0,5,,
3/1/2022,2017,20187092,34309,31106,MERRION OIL AND GAS,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,,
3/1/2022,2017,20186458,33620,31108,"ROYAL PRODUCTION CO., INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.556,0,0,0,0,0,0,0,21.556,0,21.556,0,0,0,0,0,0,0,21.556,0,21.556,0,0,0,0,0,0,0,21.556,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTERSTATE,KANSAS,0,61.713,0,0,0,0,0,0,0,61.713,0,0,0,0,0,0,0,0,0,0,0,61.713,0,0,0,0,0,0,0,61.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.713,0,0,0,0,0,0,0,61.713,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.053,0,0,0,0,0,0,0,90.053,0,90.053,0,0,0,0,0,0,0,90.053,0,90.053,0,0,0,0,0,0,0,90.053,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTERSTATE,OKLAHOMA,0,38.033,0,0,0,0,0,0,0,38.033,0,0,0,0,0,0,0,0,0,0,0,38.033,0,0,0,0,0,0,0,38.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.033,0,0,0,0,0,0,0,38.033,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,ALABAMA,0,0.558,0,0,0,0,0,0,0,0.558,0,0,0,0,0,0,0,0,0,0,0,0.558,0,0,0,0,0,0,0,0.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.457,0,0,0,0,0,0,0,14.457,0,14.457,0,0,0,0,0,0,0,14.457,0,15.015,0,0,0,0,0,0,0,15.015,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,COLORADO,0,60.174,0,0,0,0,0,0,0,60.174,0,0,0,0,0,0,0,0,0,0,0,60.174,0,0,0,0,0,0,0,60.174,0,216.622,0,0,0,0,1.185,0,0,217.807,0,57.756,0,0,0,0,0,0,0,57.756,0,0,0,0,0,0,0,0,0,0,0,274.378,0,0,0,0,1.185,0,0,275.563,0,334.552,0,0,0,0,1.185,0,0,335.737,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,KANSAS,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,0,0.241,0,0,0,0,0,0,0,0.241,0,0.147,0,0,0,0,0.856,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0.388,0,0,0,0,0.856,0,0,1.244,0,0.648,0,0,0,0,0.856,0,0,1.504,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,MICHIGAN,0,96.202,0,0,0,0,0,0,0,96.202,0,0,0,0,0,0,0,0,0,0,0,96.202,0,0,0,0,0,0,0,96.202,0,70.18,0,0,0,0,0,0,0,70.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.18,0,0,0,0,0,0,0,70.18,0,166.382,0,0,0,0,0,0,0,166.382,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,NEW MEXICO,0,69.757,0,0,0,0,0,0,0,69.757,0,0,0,0,0,0,0,0,0,0,0,69.757,0,0,0,0,0,0,0,69.757,0,5.27,0,0,0,0,0,0,0,5.27,0,24.663,0,0,0,0,3.61,0,0,28.273,0,0,0,0,0,0,0,0,0,0,0,29.933,0,0,0,0,3.61,0,0,33.543,0,99.69,0,0,0,0,3.61,0,0,103.3,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.419,0,0,0,0,0,0,0,89.419,0,89.419,0,0,0,0,0,0,0,89.419,0,89.419,0,0,0,0,0,0,0,89.419,,
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,OKLAHOMA,0,16.664,0,0,0,0,0,0,0,16.664,0,0,0,0,0,0,0,0,0,0,0,16.664,0,0,0,0,0,0,0,16.664,0,23.362,0,0,0,0,0,0,0,23.362,0,217.356,0,0,0,0,57.27,0,0.353,274.979,0,0,0,0,0,0,0,0,0,0,0,240.718,0,0,0,0,57.27,0,0.353,298.341,0,257.382,0,0,0,0,57.27,0,0.353,315.005,,Plastic
3/1/2022,2017,20186854,35129,31130,DCP MIDSTREAM,Natural Gas,INTRASTATE,TEXAS,0,388.723,0,0,0,0,0.689,0,0,389.412,0,0,0,0,0,0,0,0,0,0,0,388.723,0,0,0,0,0.689,0,0,389.412,0,238.907,0,0,0,0,0,0,0,238.907,0,74.165,0,0,0,0,60.947,0,0,135.112,0,0,0,0,0,0,0,0,0,0,0,313.072,0,0,0,0,60.947,0,0,374.019,0,701.795,0,0,0,0,61.636,0,0,763.431,,
3/1/2022,2017,20187526,34790,31142,NORTH SLOPE BOROUGH ENERGY MANAGEMENT,Natural Gas,INTRASTATE,ALASKA,0,11.2,0,8.8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,11.2,0,8.8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,8.8,0,0,0,0,0,20,,
