DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2019,20200090,18033,32083,"DCOR, LLC",290 MAPLE COURT SUITE 290,VENTURA,CA,93003,,Crude Oil,"CALIFORNIA, OCS-Pacific",CALIFORNIA,31.50,22.51,54.01,,41700326,,,,,4192409.000,,,,0,22.51,0,0,0,0,22.51,0,31.5,0,0,0,0,31.5,0,54.01,0,0,0,0,54.01,2.54,0,2.54,0,0,0,0,0,0,0,0,0,0,11.17,11.17,0,16.83,16.83,21.47,0,21.47,1.99,0,1.99,0,0,0,0,0,0,0,0,0,54,26,28,SUPPLEMENTAL,04/28/20,12/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200410,17648,32091,"WILLIAMS OIL GATHERING, LLC","ONE WILLIAMS CENTER, MD WRC3-4 P.O. BOX 645",TULSA,OK,74172,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico",,12.05,,12.05,0,1987082654,0,0,0,,,,,,0,0,0,0,0,0,0,0,377.86,0,0,0,0,377.86,0,377.86,0,0,0,0,377.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.86,0,144.86,0,0,0,0,0,0,144.86,144.86,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200555,17799,32094,AUX SABLE LIQUID PRODUCTS,"4000, 585-8 AVE. SW",CALGARY,AB,T2P1G1,,HVL,,ILLINOIS,,31.833,31.833,,,,,,,,,117385993.000,,0,31.833,0,0,0,0,31.833,0,0,0,0,0,0,0,0,31.833,0,0,0,0,31.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.311,0,28.311,0,0,0,0,0,0,3.445,0,3.445,0.077,0,0.077,0,0,0,31.833,31.833,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200516,17760,32095,"LBC HOUSTON, L.P.",11666 PORT ROAD,SEABROOK,TX,77573,,HVL,,TEXAS,,1.77,1.77,,,,,,0.000,0.000,0,0.000,0.000,0,1.774,0,0,0,0,1.774,0,0,0,0,0,0,0,0,1.774,0,0,0,0,1.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200515,17759,32095,"LBC HOUSTON, L.P.",11666 PORT ROAD,SEABROOK,TX,77573,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,5.43,5.43,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200395,17633,32096,WYNNEWOOD REFINERY COMPANY,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,,OKLAHOMA,,2.1,2.1,,,,,,,8823579.000,,,,0,2.1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200398,18062,32099,ENERGY TRANSFER COMPANY,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,"NEW MEXICO, TEXAS","LOUISIANA, NEW MEXICO, TEXAS",,137.3,137.3,,,,,,,128231695446.000,,,,0,401.3,0,0,0,0,401.3,0,0,0,0,0,0,0,0,401.3,0,0,0,0,401.3,63.2,0,63.2,0,0,0,0,0,0,0,0,0,0,12.4,12.4,0,0,0,26,0,26,21.2,0,21.2,0,0,0,112.7,0,112.7,0,0,0,235.5,223.1,12.4,SUPPLEMENTAL,06/11/20,1/27/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2019,20200397,18057,32099,ENERGY TRANSFER COMPANY,1300 MAIN STREET,HOUSTON,TX,77002,,HVL,"NEW MEXICO, TEXAS","LOUISIANA, TEXAS",,1303.6,1303.6,,,,,,,,,160481011038.000,,0,3205.2,0,0,0,0,3205.2,0,0,0,0,0,0,0,0,3205.2,0,0,0,0,3205.2,182.5,0,182.5,0,0,0,0,132.1,132.1,0,69.6,69.6,0,76.97,76.97,119.7,0,119.7,12.7,0,12.7,39.7,0,39.7,115.8,0,115.8,1325.98,0,1325.98,0,0,0,2075.05,1796.38,278.67,SUPPLEMENTAL,06/11/20,1/22/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2019,20200608,17856,32103,CRIMSON PIPELINE L.P.,3760 KILROY AIRPORT WAY SUITE #300,LONG BEACH,CA,90806,,Crude Oil,,CALIFORNIA,,628,628,,,,,,,4870841379.000,,,,12,1017,5,0,0,0,1034,0,0,0,0,0,0,0,12,1017,5,0,0,0,1034,0,219,219,0,148,148,0,191,191,0,244,244,0,98,98,23,0,23,6,0,6,14,0,14,8,0,8,0,0,0,0,0,0,951,51,900,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200217,17441,32109,"ONEOK NGL PIPELINE, LLC",100 WEST FIFTH STREET,TULSA,OK,74103,,HVL,"COLORADO, ILLINOIS, INDIANA, IOWA, KANSAS, MISSOURI, MONTANA, NEBRASKA, NEW MEXICO, NORTH DAKOTA, OKLAHOMA, TEXAS, WYOMING","KANSAS, OKLAHOMA, TEXAS",,5166.89,5166.89,,,,,,,,,8548064085.000,4032621056.000,192.55,12269.1,0,0,0,0,12461.65,0,0,0,0,0,0,0,192.55,12269.1,0,0,0,0,12461.65,0.25,33.8,34.05,0,113.06,113.06,0,25.66,25.66,0,197.01,197.01,733.42,806.12,1539.54,1892.67,0,1892.67,1914.82,0,1914.82,1252.09,0,1252.09,932.04,0,932.04,3459.1,0,3459.1,0,0,0,11360.04,10184.39,1175.65,INITIAL,06/05/20,6/5/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200216,17440,32109,"ONEOK NGL PIPELINE, LLC",100 WEST FIFTH STREET,TULSA,OK,74103,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, IOWA, KANSAS, NEBRASKA, OKLAHOMA","KANSAS, TEXAS",,245.12,245.12,,,,,,,,,554826503.000,1678568486.000,0.02,586.85,0,0,0,0,586.87,0,0,0,0,0,0,0,0.02,586.85,0,0,0,0,586.87,0,0,0,0,0,0,0,0,0,29.25,220.1,249.35,0,134.32,134.32,112.64,0,112.64,35.89,0,35.89,14.35,0,14.35,33.09,0,33.09,6.34,0,6.34,0,0,0,585.98,231.56,354.42,INITIAL,06/05/20,6/5/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200179,17402,32114,COPANO NGL SERVICES LLC,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,,HVL,,TEXAS,,59.46,59.46,,,,,,,,,305482082.000,,0,183.37,0,0,0,0,183.37,0,0,0,0,0,0,0,0,183.37,0,0,0,0,183.37,0,0,0,0,2.46,2.46,0,94.98,94.98,0,0,0,0,6.66,6.66,0,0,0,46.68,0,46.68,0,0,0,0.22,0,0.22,32.37,0,32.37,0,0,0,183.37,79.27,104.1,INITIAL,06/02/20,6/2/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200543,17787,32117,"ENLINK ASCENSION PIPELINE COMPANY, LLC",1722 ROUTH STREET SUITE 1300,DALLAS,TX,75201,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,28.07,28.07,,,,,,,,,,252383988.000,0,32.48,0,0,0,0,32.48,0,0,0,0,0,0,0,0,32.48,0,0,0,0,32.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.48,0,32.48,0,0,0,32.48,32.48,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200081,17293,32120,NORTHVILLE INDUSTRIES CORP.,"225 BROADHOLLOW ROAD, SUITE 212W",MELVILLE,NY,11747,,Refined and/or Petroleum Product (non-HVL),,NEW YORK,,36.69,36.69,,,,,,,,,,176700766.000,0,36.69,0,0,0,0,36.69,0,0,0,0,0,0,0,0,36.69,0,0,0,0,36.69,0,0,0,0,0,0,0,0,0,0,5.68,5.68,0,8.34,8.34,22.67,0,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.69,22.67,14.02,INITIAL,04/09/20,4/9/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200033,17241,32129,OKLAHOMA GAS PROCESSING,30191 NCR 3120,ELMORE CITY,OK,73433,,HVL,,OKLAHOMA,,0.00,0.00,,,,,,,,,4771530.000,,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,11,11,0,INITIAL,03/02/20,3/2/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200275,18020,32135,PHILLIPS 66 COMPANY - LOS ANGELES REFINERY,1660 W. ANAHEIM ST.,WILMINGTON,CA,90744,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,10.77,10.77,,,,,,0.000,0.000,0,0.000,22511920.000,0,10.73,2.41,0,0,0,13.14,0,0,0,0,0,0,0,0,10.73,2.41,0,0,0,13.14,0,0,0,0,0,0,2.49,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,2.49,0,SUPPLEMENTAL,06/09/20,11/8/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200199,17422,32147,MARATHON PIPE LINE LLC,539 SOUTH MAIN STREET,FINDLAY,OH,45840,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MICHIGAN, MISSISSIPPI, MISSOURI, OHIO, OKLAHOMA, TENNESSEE, TEXAS, WEST VIRGINIA","ILLINOIS, KENTUCKY, OHIO, TEXAS",,1493.5,1493.5,,,,,,0.000,132777036864.000,0,0.000,0.000,0,2270.3,0,0,0,0,2270.3,0,0,0,0,0,0,0,0,2270.3,0,0,0,0,2270.3,0,0,0,0,0,0,0,474.8,474.8,0,61.2,61.2,40.5,139.5,180,187.1,0.5,187.6,1.4,0,1.4,102.9,0.1,103,83.4,0,83.4,53.1,0,53.1,0,0,0,1144.5,468.4,676.1,INITIAL,06/03/20,6/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200201,17424,32147,MARATHON PIPE LINE LLC,539 SOUTH MAIN STREET,FINDLAY,OH,45840,,HVL,"ILLINOIS, INDIANA, KENTUCKY, WEST VIRGINIA","MICHIGAN, TEXAS",,170.90,170.90,,,,,,0.000,0.000,0,560685274.000,0.000,0,191.6,0,0,0,0,191.6,0,0,0,0,0,0,0,0,191.6,0,0,0,0,191.6,0,0,0,0,0,0,0,0,0,0,6.9,6.9,0,32.7,32.7,81,0,81,6.8,0,6.8,0.2,0,0.2,6.4,0,6.4,1.3,0,1.3,0,0,0,135.3,95.7,39.6,INITIAL,06/03/20,6/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200200,17423,32147,MARATHON PIPE LINE LLC,539 SOUTH MAIN STREET,FINDLAY,OH,45840,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MICHIGAN, MISSISSIPPI, OHIO, PENNSYLVANIA, TENNESSEE, TEXAS, WEST VIRGINIA","KENTUCKY, OHIO",,2260.8,2260.8,,,,,,0.000,0.000,0,208662847.000,33323286318.000,3.5,3443.4,0,0,0,0,3446.9,0,0,0,0,0,0,0,3.5,3443.4,0,0,0,0,3446.9,0,0,0,0,0,0,0,68.8,68.8,0,685.1,685.1,6.7,110.4,117.1,241,8.1,249.1,121.8,0,121.8,106.3,0.8,107.1,246.2,0,246.2,132.4,0,132.4,0,0,0,1727.6,854.4,873.2,INITIAL,06/03/20,6/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200472,17713,32174,MCCAIN PIPELINE COMPANY,"4635 SOUTHWEST FREEWAY, SUITE 910",HOUSTON,TX,77277,,Refined and/or Petroleum Product (non-HVL),,MISSISSIPPI,,0.00,0.00,,,,,,,,,,701826.000,0,5.1,0,0,0,0,5.1,0,0,0,0,0,0,0,0,5.1,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.1,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200562,17807,32179,EXXONMOBIL BILLINGS REFINERY,22777 Springwoods Village Parkway ROOM E3.3B.328,SPRING,TX,77389,,Crude Oil,,MONTANA,,,0.00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200461,17701,32213,DIAMOND SHAMROCK REFINING CO. LP,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,,0.00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/20,6/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200664,17921,32215,NOVA CHEMICALS CORPORATION,1000 7TH AVENUE S.W.,CALGARY,ALBERTA,T2P 5L5,,HVL,,MICHIGAN,,11.15,11.15,,,,,,,,,7664843.000,,0,11.15,0,0,0,0,11.15,0,0,0,0,0,0,0,0,11.15,0,0,0,0,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15,0,11.15,0,0,0,0,0,0,0,0,0,0,0,0,11.15,11.15,0,INITIAL,06/16/20,6/16/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200324,17553,32223,VALERO REFINING COMPANY - CALIFORNIA,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,CALIFORNIA,,5.19,5.19,,,,,,0.000,43799788.000,0,0.000,0.000,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,5.19,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,3.36,INITIAL,06/10/20,6/10/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200325,17554,32223,VALERO REFINING COMPANY - CALIFORNIA,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,3.39,3.39,,,,,,0.000,0.000,0,0.000,3378344.000,0,3.39,0,0,0,0,3.39,0,0,0,0,0,0,0,0,3.39,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,0,1.57,INITIAL,06/10/20,6/10/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200005,18885,32224,BETA OFFSHORE,"111 OCEAN BLVD, SUITE 1240",LONG BEACH,CA,90802,,Crude Oil,"CALIFORNIA, OCS-Pacific",,15.19,2.6,17.79,0,25339640,0,0,0,0.000,4313141.000,0,0.000,0.000,0,2.6,0,0,0,0,2.6,0,15.19,0,0,0,0,15.19,0,17.79,0,0,0,0,17.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,16.75,0.21,0,0.21,0.29,0,0.29,0.54,0,0.54,0,0,0,17.79,17.79,0,SUPPLEMENTAL,01/15/20,9/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2019,20200556,17800,32233,"BESCO OPERATING, L.P.",201 MAIN ST. SUITE 2700,FORT WORTH,TX,76102-3131,,Crude Oil,,TEXAS,0,0,0,,777,,,,,88.000,,,,0,0.68,0,0,0,0,0.68,0,6.02,0,0,0,0,6.02,0,6.7,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200056,17267,32248,"FRONTIER FIELD SERVICES, LLC",10077 GROGANS MILL RD SUITE 300,THE WOODLANDS,TX,77380,,HVL,,NEW MEXICO,,0.00,0.00,,,,,,,,,5178953.000,,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/12/20,3/12/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200361,17961,32251,"RIBOST TERMINAL LLC, DBA WORLD OIL TERMINALS",9302 GARFIELD AVE.,SOUTH GATE,CA,90280,,Crude Oil,,CALIFORNIA,,0.22,0.22,,,,,,,505772.000,,,,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.22,0,0,0,0,0,0,0.22,0.22,0,SUPPLEMENTAL,06/11/20,7/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200147,17370,32258,PEMBINA COCHIN LLC,"4000, 585-8 AVE SW",CALGARY,AB,T2P1G1,,Crude Oil,"ILLINOIS, INDIANA, IOWA, MICHIGAN, MINNESOTA, NORTH DAKOTA, OHIO",,,253.68,253.68,,,,,,0.000,30560134224.000,0,0.000,0.000,0,1190.31,0,0,0,0,1190.31,0,0,0,0,0,0,0,0,1190.31,0,0,0,0,1190.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.05,0,1143.05,0.17,0,0.17,38.86,0,38.86,4.31,0,4.31,3.92,0,3.92,0,0,0,1190.31,1190.31,0,INITIAL,05/28/20,5/28/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200113,17335,32272,SAN ANTONIO PIPELINE CORPORATION,P.O. BOX 35236,SARASOTA,FL,34242,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,14.00,14.00,,,,,,0.000,0.000,0,0.000,0.000,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,14,14,0,INITIAL,05/14/20,5/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200104,17323,32277,OXEA CORPORATION,2001 FM 3057,BAY CITY,TX,77414,,HVL,,TEXAS,,17.00,17.00,,,,,,,,,57354480.000,,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,INITIAL,05/11/20,5/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200651,17905,32283,"FRONT RANGE PIPELINE, LLC.",803 HIGHWAY 212 SOUTH,Laurel,MT,59044,,Crude Oil,,MONTANA,,112.87,112.87,,,,,,,6975360266.000,,,,0,428.11,0,0,0,0,428.11,0,0,0,0,0,0,0,0,428.11,0,0,0,0,428.11,0,0,0,0,0,0,0,0,0,0,16.3,16.3,0,0,0,0,0,0,24.08,0,24.08,373.72,0,373.72,6.6,0,6.6,7.41,0,7.41,0,0,0,428.11,411.81,16.3,INITIAL,06/15/20,6/15/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200248,17472,32284,PENNZOIL-QUAKER STATE D/B/A SOPUS PRODUCTS,1926 E. PACIFIC COAST HIGHWAY,WILMINGTON,CA,90744,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,5.23,5.23,,,,,,,,,,531852.000,0,12.3,0,0,0,0,12.3,0,0,0,0,0,0,0,0,12.3,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,12.3,INITIAL,06/09/20,6/9/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200189,17412,32285,"WORSHAM-STEED GAS STORAGE, LLC",1201 LOUISIANA SUITE 700,HOUSTON,TX,77002,,HVL,,TEXAS,,0.00,0.00,,,,,,,,,113145.000,,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/03/20,6/3/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200401,17639,32288,"WHITE CLIFFS PIPELINE, LLC",1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,"COLORADO, KANSAS, OKLAHOMA",,,197.28,197.28,,,,,,,28491601317.000,,0.000,,0,1067.378,0,0,0,0,1067.378,0,0,0,0,0,0,0,0,1067.378,0,0,0,0,1067.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.418,0,527.418,540.061,0,540.061,0,0,0,1067.479,1067.479,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200343,17574,32296,TARGA RESOURCES OPERATING LLC,811 LOUISIANA ST SUITE 2100,HOUSTON,TX,77002,,Crude Oil,,"NORTH DAKOTA, TEXAS",,37.8,37.8,,,,,,0.000,1144503883.000,0,0.000,0.000,0,210.5,0,0,0,0,210.5,0,0,0,0,0,0,0,0,210.5,0,0,0,0,210.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.5,0,210.5,0,0,0,210.5,210.5,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200438,17934,32296,TARGA RESOURCES OPERATING LLC,811 LOUISIANA ST SUITE 2100,HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS","LOUISIANA, MISSISSIPPI, TEXAS",,147.45,147.45,,,,,,0.000,0.000,0,1267734506.000,0.000,9.66,479.87,0,0,0,0,489.53,0,0,0,0,0,0,0,9.66,479.87,0,0,0,0,489.53,0,0,0,0,32.29,32.29,0,2.63,2.63,0,59.79,59.79,0,155.92,155.92,147.69,0,147.69,30.79,0,30.79,25.46,0,25.46,10.79,0,10.79,9.13,0,9.13,0,0,0,474.49,223.86,250.63,SUPPLEMENTAL,06/12/20,6/23/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200359,17590,32296,TARGA RESOURCES OPERATING LLC,811 LOUISIANA ST SUITE 2100,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,"LOUISIANA, TEXAS",,0.00,0.00,,,,,,0.000,0.000,0,0.000,718967.000,0,2.6,0,0,0,0,2.6,0,0,0,0,0,0,0,0,2.6,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0.7,0,0.7,0,0,0,2.6,2.6,0,INITIAL,06/11/20,6/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200019,17216,32327,TEXAS PIPELINE LLC,16211 LA CANTERA PARKWAY SUITE 202,SAN ANTONIO,TX,78256,,HVL,,TEXAS,,0,0,,,,,,,,,75408921.000,,0,54.65,0,0,0,0,54.65,0,0,0,0,0,0,0,0,54.65,0,0,0,0,54.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.65,0,54.65,0,0,0,54.65,54.65,0,INITIAL,02/11/20,2/11/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200509,17753,32331,"PASADENA REFINING SYSTEM, INC.",111 RED BLUFF ROAD,PASADENA,TX,77506,,Crude Oil,,TEXAS,,2.44,2.44,,,,,,,155011531.000,,,,0,2.44,0,0,0,0,2.44,0,0,0,0,0,0,0,0,2.44,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
3/1/2022,2019,20200511,17755,32331,"PASADENA REFINING SYSTEM, INC.",111 RED BLUFF ROAD,PASADENA,TX,77506,,HVL,,TEXAS,,5.23,5.23,,,,,,,,,8812995.000,,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,5.23,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/20,6/14/2020,7000-1.1 (Rev. 06-2014)
