DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2017,20188297,35970,32513,AMEREN ILLINOIS COMPANY,2125 E STATE ROUTE 104,Pawnee,,IL,62558,6 EXECUTIVE DR.,COLLINSVILLE,,IL,62234,Natural Gas,IL,Investor Owned,0,5.2,6.1,9234.3,7897.5,0,0,0,0,0,17143.1,0,311,0,232145,555453,0,0,0,31069,0,818978,0,5536.6,2232.3,1277.5,165.5,33.7,9245.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6654.5,1009.5,233.5,0,0,7897.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12191.1,3241.8,1511,165.5,33.7,17143.1,80,119467,104673,7809,465,37,5,232456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35060,514609,5559,173,50,2,555453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31069,0,0,0,0,0,31069,unknown,0,0,0,0,0,0,0,185596,619282,13368,638,87,7,818978,0,39.8,39.7,820.5,6832.3,2089.9,2235,2708.2,1674.1,703.6,,17143.1,80982,3091,3360,37981,190641,107165,128081,129748,85825,52104,,818978,10,72,168,6,185,466,5,13,196,383,725,302,1603,3657,45,11,2,18,164,5,33,116,1,3,79,128,696,233,240,630,21,3,46,40,0.41,904,262,210,401,31,411490,9321,99631,333,333,,Patty Marcolini,operator,(217) 625-6858,,pmarcolini@ameren.com,SUPPLEMENTAL,3/8/2018,3/15/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188419,35551,32519,WEST LIBERTY GAS SERVICE,565 Main St.,West Liberty,,KY,41472,565 MAIN ST.,WEST LIBERTY,US,KY,41472,Natural Gas,KY,Municipal Owned,0,0,0,0.121,23.457,0,0,0,0,,23.578,0,0,0,0,428,0,0,0,0,,428,0,0.024,0.097,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.035,0,0,0,0,3.035,0,15.42,4.986,0,0,0,20.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18.479,5.083,0,0,0,23.562,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,391,25,3,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,400,25,3,0,0,428,0,0,0,0,0,3.048,12.477,7.23,0.03,0.78,,23.565,0,0,0,0,0,9,298,50,15,56,,428,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,3,0,1.55,2,,,1,1,47,6,26,1,1,,Adam Lewis,operator,(606)743-3330,,wlgasdept@mrtc.com,INITIAL,3/12/2018,3/12/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187757,34466,32521,"ARAPAHO COMMUNICATIONS, LP",840-A KASTRIN,EL PASO,,TX,79907,840-A KASTRIN ST.,EL PASO,US,TX,79907,Natural Gas,PA,Investor Owned,0,0,0,0,8.5,0,0,0,0,,8.5,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,8.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.5,0,,8.5,0,0,0,0,0,0,0,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,JACK KIDD,operator,(915) 595-1195,(915) 595-1785,jkidd@arapaho-lp.com,INITIAL,2/9/2018,2/9/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187792,34521,32553,NEWTON COUNTY LANDFILL PARTNERSHIP,2266 E 500 S,Brook,Newton,IN,47922,2266 E 500 S,BROOK,US,IN,47922,Landfill Gas,IN,Privately Owned,0,0,0,0,0.646,0,0,0,0,,0.646,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.646,0,0.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,,0.646,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,David Moore,agent,(219) 224-4229,,dmoore6@republicservices.com,INITIAL,2/13/2018,2/13/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187703,34322,32555,CITY OF JACKSONVILLE BEACH D/B/A BEACHES ENERGY SERVICES,11 NORTH THIRD STREET,JACKSONVILLE BEACH,DUVAL,FL,32250,11 NORTH THIRD STREET,JACKSONVILLE BEACH,,FL,32250,Natural Gas,FL,Municipal Owned,,,,1.537,30.948,,,,,,32.485,,,,,280,,,,,,280,0,0.008,1.529,0,0,0,1.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.504,17.256,3.188,0,0,30.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.512,18.785,3.188,0,0,32.485,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,276,1,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,276,1,0,0,280,0,0,0,0,0,0,0,0,0,32.485,,32.485,0,0,0,0,0,0,0,0,0,280,,280,,,1,,,,,,1,,,,,3,,,,,1,,,,,,1,,,,,2,,,0,0,0,1,0,0,1,0,2094,20,80,28,280,,Caroline Jenkins,Accountant,(904) 247-6148,,cjenkins@beachesenergy.com,INITIAL,2/1/2018,2/1/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187561,33814,32563,"CENTER ETHANOL COMPANY, LLC",9 Executive Woods Ct,Belleville,,IL,62226,231 MONSANTO AVENUE,SAUGET,US,IL,62201,Natural Gas,IL,Privately Owned,0,0,0,0.027,0.873,0,0,0,0,,0.9,0,0,0,0,1,0,0,0,0,,1,0,0,0,0.027,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873,0,0,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.9,0,,0.9,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,,Taylor Browne,Engineer,(618) 277-1520,(618) 277-1586,taylor@usdi.us,INITIAL,1/9/2018,1/9/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188841,37852,32585,SPELMAN PIPELINE HOLDINGS LLC,5640 LANCASTER NEWARK RD,PLEASANTVILLE,Fairfield,OH,43148,5640 LANCASTER NEWARK RD N.E.,PLEASANTVILLE,US,OH,43148,Natural Gas,OH,Investor Owned,0,0,0,121.2,0,0,0,0,0,,121.2,0,0,0,0,8,0,0,0,0,,8,0,0,0,121.2,0,0,121.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,121.2,0,0,121.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7,1,0,0,8,0,0,121.2,0,0,0,0,0,0,0,,121.2,0,0,0,0,0,0,0,0,0,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.31,0,0,,,,2232,0,0,0,8,,Kelli Albanese,Operator,(740)862-3300,,kalbanese@egas.net,SUPPLEMENTAL,3/15/2018,3/7/2019,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188502,36385,32594,OAKWOOD MUNICIPAL GAS,4700 Homer Ohio Lane,Groveport,Franklin,OH,43125,28901 CLEMENS RD STE 119,WESTLAKE,US,OH,44145,Natural Gas,OH,Municipal Owned,0,0.008,0,0,13.28,0,0,0,0,,13.288,0,0,0,0,167,0,0,0,0,,167,0,0.008,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.345,4.935,0,0,0,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.353,4.935,0,0,0,13.288,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,9,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,158,9,0,0,0,167,0,0,0,0,0,0,0,0,0,13.288,,13.288,0,0,0,0,0,0,0,0,0,167,,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,159,0,9,,Stephen Cremean,agent,(614) 482-8080,(614) 482-8070,scremean@uti-corp.com,SUPPLEMENTAL,3/13/2018,4/26/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188761,36221,32601,"KENTUCKY FRONTIER GAS,LLC",PO Box 1054,GLENWOOD SPRINGS,,CO,81602,PO BOX 408,PRESTONSBURG,,KY,41653,Natural Gas,KY,Privately Owned,30.7,,,3,323.1,,,,,,356.8,630,,,52,5535,,,,,,6217,0,17.5,16.2,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.2,136.2,31.7,0,0,323.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,172.7,152.4,31.7,0,0,356.8,49,0,612,68,2,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,1153,0,0,0,5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4994,1221,2,0,0,6217,0,0,0,0,20.7,7,192.6,84,40.7,11.8,,356.8,0,0,0,0,606,100,3531,1183,452,345,,6217,1,1,12,1,7,,,1,6,5,22,4,2,,,3,1,1,12,1,2,,,1,0,5,22,4,0,,,3,46,0,10,34,16,2,16,0,3654,29,165,1,1,"Most ""Other Outside Force"" incidents are due to strikes by vehicles, mowers and owners using hand tools. The Part D root causes section is flawed since some of the root causes could be categorized as both ""a. One-Call Notification Practices Not Sufficient: "" and ""c. insufficient excavation practices"".",Steven Shute,operator,(970)928-9208,,pipeline@rof.net,SUPPLEMENTAL,3/15/2018,4/4/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20187798,34527,32607,"ALLIANT GAS, LLC",3401-A Hwy 290 East,Dripping Springs,Hays,TX,78620,600 E. LAS COLINAS BLVD. SUITE 2000,IRVING,,TX,75039,Propane Gas,TX,Privately Owned,0,0,0,0,74.875,0,0,0,0,0,74.875,0,0,0,0,3424,0,0,0,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.875,17.875,2.125,0,0,74.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54.875,17.875,2.125,0,0,74.875,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,0,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3424,0,0,0,0,3424,0,0,0,0,0,0,0,31.375,27.25,16.25,,74.875,0,0,0,0,0,0,0,1630,945,849,,3424,0,0,4,0,0,0,0,0,0,0,47,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0.57,51,38,2,11,0,2358,119,656,0,0,"This report covers Alliant Gas systems - Arbolago, Austin Colony, CALT, Caslano, Cordillera, Costa Bella, Forest Bluff, Hill Country Harbor, Howard Ranch, Jacarandas, LaVentana, Village Center, Lake Pointe, Lake Winds, Las Brisas, Maravilla, Hollows,Point, Park Village, Preserve at Barton Cr., Preserve at Lakeway, RALT, Rob Roy, Rocky Creek, SALT, Senna Hills, Sterling Acres, Tessera, The Hills, and 2 new ones Davis Lane and Lakes Edge. These would be 100 customers or less and 100 customers or more systems.",Vince Beeler,Safety & Compliance Manager,(928) 474-2294,(928) 474-0909,vbeeler@pinnpropane.com,INITIAL,2/13/2018,2/13/2018,7100.1-1 (Rev. 01-2017)
3/1/2022,2017,20188399,35529,32621,CITY OF MARFA,113 S. Highland,Marfa,,TX,79843,113 S. HIGHLAND,MARFA,,TX,79843,Natural Gas,TX,Municipal Owned,,,0.842,2.065,10.739,,,,,,13.646,,,,569,486,,,,,,1055,0.151,2.589,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,1.839,0,0,0,10.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.151,11.489,1.839,0,0,0,13.479,2.5,0,569,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,2,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1053,2,0,0,0,1055,6.285,0,0,0,0,0,0,0,0,7.311,,13.596,876,0,0,0,0,0,0,0,0,179,,1055,,,,,,,,,1,,,2,,4,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0,0,0,762,27,367,0,4,,Cherry Torres,Gas Company Clerk,(432) 729-4315,(432) 729-3158,courtclerk@cityofmarfa.com,INITIAL,3/9/2018,3/9/2018,7100.1-1 (Rev. 01-2017)
