DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20211385,42902,20310,"UTICA, TOWN OF",110 White Oak Street,Utica,Hinds,MS,39175,110 WHITE OAK STREET,UTICA,,MS,39175,Natural Gas,MS,Municipal Owned,,,,23,0,0,0,0,0,0,23,,,,327,0,0,0,0,0,0,327,0,5,18,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,18,0,0,0,23,50,0,318,4,5,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,318,4,5,0,0,327,0,0,0,0,23,0,0,0,0,0,0,23,304,0,0,0,23,0,0,0,0,0,0,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0.06,0,0,0,0,0,1,0,0,0,0,,Lisa Morris,Municipal Clerk,(601)885-8718,(601) 885-5080,utikatown@bellsouth.net,INITIAL,3/29/2021,3/29/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210695,42104,20320,"UVALDE GAS DEPT, CITY OF",Post Office Box 799,Uvalde,,TX,78802,P.O. BOX 799,UVALDE,,TX,78802,Natural Gas,TX,Municipal Owned,0,0,1,57.002,34.358,0,0,0,0,0,92.36,0,0,62,1100,941,0,0,0,0,0,2103,1,37.125,18.724,0.831,0.322,0,58.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.055,3.303,0,0,0,34.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,68.18,22.027,0.831,0.322,0,92.36,25,0,1152,10,0,0,0,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,16,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2077,26,0,0,0,2103,18.25,2.76,9.35,15.59,10.42,1.088,9,4,10.375,8.527,3,92.36,0,0,867,6,7,144,524,115,197,128,115,2103,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,7,1473,3,13,0,0,,Sandra Flores,operator,(830)278-7582,(830)278-3834,sflores@uvaldetx.gov,INITIAL,3/5/2021,3/5/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210604,42005,21030,"VALLEY ENERGY, INC.",523 S KEYSONE AVE,SAYRE,Bradford,PA,18840,523 S. KEYSTONE AVENUE,SAYRE,,PA,18840,Natural Gas,NY,Investor Owned,0,0,0,14.368,20.757,0,0,0,0,0,35.125,0,0,0,208,1703,0,0,0,0,0,1911,0,2.873,9.383,2.032,0.08,0,14.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.037,5.347,6.373,0,0,20.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.91,14.73,8.405,0.08,0,35.125,81,0,54,149,5,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,683,4,0,0,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1070,832,9,0,0,1911,0,0,0,0,6.997,5.972,5.353,4.238,8.629,3.81,0.164,35.163,0,0,0,1,147,327,336,313,400,351,36,1911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.15,1,0,0,1,0,512,27,546,0,31,,Edward Rogers,President & CEO,(570)888-9664,,erogers@ctenterprises.org,INITIAL,3/3/2021,3/3/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210608,42010,21030,"VALLEY ENERGY, INC.",523 S KEYSONE AVE,SAYRE,Bradford,PA,18840,523 S. KEYSTONE AVENUE,SAYRE,,PA,18840,Natural Gas,PA,Investor Owned,0,0,0,60.784,93.853,0,0,0,0,0,154.637,0,0,0,752,6262,0,0,0,0,0,7014,0,13.581,25.03,21.914,0.259,0,60.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.858,26.581,17.414,0,0,93.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,63.439,51.611,39.328,0.259,0,154.637,87,0,321,416,10,5,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,2192,18,1,0,6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4372,2608,28,6,0,7014,0,0,0,15.974,9.562,19.142,21.099,45.867,18.305,19.397,5.289,154.635,0,0,0,0,574,306,955,2120,1159,1716,183,7013,1,0,3,0,1,0,0,0,0,0,13,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,-0.15,16,0,4,12,0,1437,155,2143,2,154,,Edward Rogers,President & CEO,(570)888-9664,,erogers@ctenterprises.org,INITIAL,3/3/2021,3/3/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210276,41594,21120,VANCEBURG UTILITIES GAS DEPT,PO BOX 489 191 FRONT STREET,VANCEBURG,,KY,41179,191 FRONT STREET,VANCEBURG,,KY,41179,Natural Gas,KY,Municipal Owned,,,,10.7,7.3,0,0,0,0,0,18,,,,516,62,0,0,0,0,0,578,0,0,10.7,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,18,0,0,0,18,100,0,512,4,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,568,10,0,0,0,578,0,0,0,10.8,0,0,7,0,0,0.2,0,18,0,0,0,277,100,99,73,0,0,29,0,578,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0,0,3.45,0,0,0,0,0,245,5,42,5,582,,Chad Darland,Accounting Administrator,(606)796-2641,,epb_chad_darland@hotmail.com,INITIAL,2/10/2021,2/10/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210843,42257,21190,VERMONT GAS SYSTEMS INC,85 SWIFT ST.,SOUTH BURLINGTON,,VT,05403,85 SWIFT STREET,SOUTH BURLINGTON,,VT,05403,Natural Gas,VT,Privately Owned,,,,171.92,696.4,0,0,0,0,0,868.32,,,,4083,37308,0,0,0,0,0,41391,0,87.62,40.11,42.62,1.57,0,171.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.28,124.25,62.85,1.02,0,696.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,595.9,164.36,105.47,2.59,0,868.32,84.1,2,3841,232,7,1,0,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36832,369,8,0,0,37308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,101,40673,601,15,1,0,41391,0,0,0,0.54,71.1,40.68,123.13,178.05,242.71,205.61,6.5,868.32,94,0,0,0,870,1789,5561,10702,11502,10351,522,41391,0,1,2,1,0,9,0,0,0,0,18,1,0,69,3,0,0,0,2,1,0,3,0,0,0,0,18,1,0,64,2,0,0,0,0.4,23,5,0,17,1,12023,514,30290,94,10346,Numbers are from GIS and service database.,Adam Gero,Operator,(802)951-0329,,agero@vermontgas.com,INITIAL,3/10/2021,3/10/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210614,42019,21200,"VERONA GAS DEPT, VILLAGE OF",4100 Holiday Street NW,Canton,,OH,44718,PO BOX 674,VERONA,,OH,45378-0674,Natural Gas,OH,Municipal Owned,2.84,0,0,0,3.44,0,0,0,0,0,6.28,112,4,0,0,127,0,0,0,0,0,243,0,2.84,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,1,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5.28,1,0,0,0,6.28,76,0,116,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,240,3,0,0,0,243,2.84,0,0,0,0,0,0,0,3,0.38,0.06,6.28,121,0,0,0,0,0,0,106,3,11,2,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,17,0,227,,James Noll,agent,(330) 498-9130,(330) 498-9137,jnoll@utilitypipelineltd.com,INITIAL,3/3/2021,3/3/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210934,42357,21210,VICI PUBLIC WORKS AUTH,106w BROADWAY P.O. BOX 183,VICI,,OK,73859,106 WEST BROADWAY,VICI,,OK,73859,Natural Gas,OK,Municipal Owned,0,0,0,8,1,0,0,0,0,0,9,0,0,0,400,28,0,0,0,0,0,428,0,6,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,2,0,0,0,9,15,0,382,18,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,409,19,0,0,0,428,0,0,0,0,8,0,1,0,0,0,0,9,0,0,0,0,370,0,39,10,4,5,0,428,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0,0,2,0,0,0,0,0,84,0,0,0,0,,Gibone Altland,operator,(580) 571-1732,(580) 995-4902,waterdepttownofvici@yahoo.com,INITIAL,3/11/2021,3/11/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210845,42976,21220,"VICKSBURG, CITY OF",801 WASHINGTON ST,VICKSBURG,,MS,39180,801 WASHINGTON STREET,VICKSBURG,,MS,39180,Natural Gas,MS,Municipal Owned,,,,84.73,92.35,0,0,0,0,0,177.08,,,,1995,3790,0,0,0,0,0,5785,0,29.44,38.29,13,4,0,84.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.97,34.38,6,0,0,92.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,81.41,72.67,19,4,0,177.08,44.5,0,1600,395,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,690,0,0,0,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4700,1085,0,0,0,5785,4.03,13,29,19,18,20,23,16,29,5.85,0.2,177.08,0,0,0,0,0,0,2437,1927,1069,346,6,5785,10,,10,,,,,,8,0,19,5,,19,,,,,,,,,,,,,,,,,,,0,0,5.17,29,3,,26,0,2301,17,715,17,5785,"The ""3"" ""One-Call notification practices not sufficient"" were locates not called in. The companies were contacted and informed of MS 811 practices to call in before digging.Explanation for the big reduction of services reported in previous years: In 2020 we started getting a ""month data"" sheet from Utility Management giving us our ""unaccounted for"" gas on a monthly basis. This way we could track down problem areas and solve in a timely manner. In receiving these reports we recognized the ""No. of Services"" we have been reporting on the DOT were higher than the services we have. We started with the number that James Beamon had on his last DOT report before his death. To that number we have been adding services and subtracting what was killed. The monthly reports from Utility Management let us know the most correct number of services, which is reflected on this report. After reviewing the PHMSA's definitions for leak classifications, we adjusted the classification numbers. Shifted No. of services to correct column after recognizing a new 2020-2029 column was on the report.",Dane Lovell,Operator,(601)631-3775,(601) 801-3624,wandag@vicksburg.org,SUPPLEMENTAL,3/10/2021,4/7/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210499,41870,21240,"VIDALIA GAS DEPT, CITY OF",501 Sycamore Street P. O. Box 2010,Vidalia,Concordia,LA,71373,P.O. BOX 2010,VIDALIA,,LA,71373,Natural Gas,LA,Municipal Owned,0,0,0,29,14.5,0,0,0,0,0,43.5,0,0,0,1357,611,0,0,0,0,0,1968,0,21,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4.5,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,11,4.5,0,0,43.5,10,0,1348,9,0,0,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,9,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1950,18,0,0,0,1968,0,0,0,15,8,6,4,2,5.5,3,0,43.5,0,0,0,1159,388,90,52,25,226,28,0,1968,,2,,,7,,,,,,,2,26,8,,,,,,,,,,,,,,,,,,,0,0,-2.1,0,0,0,0,0,265,0,0,0,0,,Eddie Beach,operator,(318) 336-6257,(318) 336-9423,mmorace@cityofvidaliala.com,SUPPLEMENTAL,2/26/2021,2/26/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210394,45266,21250,"VIENNA NATURAL GAS SYSTEM, CITY OF",P.O. Box 436,Vienna,Dooly,GA,31092,PO BOX 436,VIENNA,,GA,31092,Natural Gas,GA,Municipal Owned,0,0,0,22.3,5,0,0,0,0,0,27.3,0,0,0,483,156,0,0,0,0,0,639,0,19,2.3,1,0,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,5.3,1,0,0,27.3,100,0,474,7,0,2,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,630,7,0,2,0,639,0,0,0,0,19.3,3,0,3,1,1,0,27.3,0,0,0,0,168,216,203,32,10,10,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,3,0,0,,Billy Donaldson,agent,(912)309-2402,(912)384-6119,bdonaldson01@windstream.net,SUPPLEMENTAL,2/20/2021,2/22/2022,7100.1-1 (Rev. 05-2021)
